sentence ID,original,translated,untranslated word,cs indices in original,cs indices in translated,punct indices in original,punct indices in translated
1534,html 联系 方式 ： pn-21,html 联系 方式 ： 347-513-4098,[html],[0],[0],[3_4],[3_4]
1535,或者 附近 有 没 公寓 ， 可以 免费 overnight parking 的 啊 ？,或者 附近 有 没 公寓 ， 可以 免费 过夜 停车 的 啊 ？,[],[8_9],[8_9],[5_12],[5_12]
1536,我 赶 时间 直接 去 机场 ， 所以 到 市区 的 我 只 能 中途 把 你 放到 mall 或者 其他 公交 进城 方便 的 地方 。,我 赶 时间 直接 去 机场 ， 所以 到 市区 的 我 只 能 中途 把 你 放到 大 商场 或者 其他 公交 进城 方便 的 地方 。,[],[18],[18_19],[6_26],[6_27]
1537,邮箱 是 sunshine em@119,em@120,[],[2_3],[0],[3],[0]
1538,交通 方便 ， 离 giant ， 东方 超市 近 。,交通 方便 ， 离 giant ， 东方 超市 近 。,[giant],[4_5],[4_5],[2_5_9],[2_5_9]
1539,也 可以 用 自己 的 学生 邮箱 去 申请 免费 的 amazon prime ， 能 打折 并且 能 有 免费 的 2-day shipping ， 只是 要 注意 ， 这个 免费 的 prime 只有 几 个 月 ， 具体 几 个 月 我 忘 了 。,也可以 用 自己 的 学生 邮箱 去 申请 免费 的 亚马逊 会员 ， 能 打折 并且 能 有 免费 的 2-day 运输 ， 只是 要 注意 ， 这个 免费 的 会员 只有 几 个 月 ， 具体 几 个 月 我 忘了 。,[],[11_12_13_22_23_31],[0_10_11_12_21_22_30_41_42],[13_23_27_36_44],[12_20_22_26_35_42]
1540,amazon 传送 门 ： 点 我 。,亚马逊 传送 门 ： 点 我 。,[],[0],[0],[3_6],[3_6]
1541,【 出租 】 现有 the park 一 个 卧室 出租 （ 独立 卧室 ！,【 出租 】 现有 公园 一 个 卧室 出租 （ 独立 卧室 ！,[],[0_4_5],[0_4],[0_2_10_13],[0_2_9_12]
1542,重要 的 是 我 提供 免费 bus pass !,重要 的 是 我 提供 免费 公交车 卡 !,[],[6_7_8],[6_7_8],[8],[8]
1543,我 在 blue course drive,我 在 bluecoursedrive,[],[2_3_4],[2],,
1544,再次 更新 一下 ， 是 两 张 单程 的 从 state college 到 费城 的 票 ， 时间 是 8：30pm,再次 更新 一下 ， 是 两 张 单程 的 从 statecollege 到 费城 的 票 ， 时间 是 8：30pm,[],[10_11],[10],[3_16],[3_15_18]
1545,html 作为 国际 学生 ， 请 你 出 一 份 力 ！,html 作为 国际 学生 ， 请 你 出 一 份 力 ！,[html],[0],[0],[4_11],[4_11]
1546,》 ， opt 给 三 年 ， 会 让 你 有 更 充分 的 时间 求职 ！,》 ， 选择 给 三 年 ， 会 让 你 有 更 充分 的 时间 求职 ！,[],[0_1_2],[0_1_2],[0_1_6_16],[0_1_6_16]
1547,stem 的 延期 通过 将 会 是 未来 非 stem 延期 政策 出台 的 强大 助力 。,stem 的 延期 通过 将 会 是 未来 非 stem 延期 政策 出台 的 强大 助力 。,[stem_stem],[0_9],[0_9],[16],[16]
1548,） 参考 思路 ： 我们 为 大家 列出 了 一些 可供 参考 的 论述 角度 ， 以 论证 为什么 opt 延期 是 一 项 符合 美国 自身 利益 的 政策 （ 请 大家 注意 ， 决策者 关注 的 并不 是 留学生 的 利益 !,） 参考 思路 ： 我们 为 大家 列出 了 一些 可供 参考 的 论述 角度 ， 以 论证 为什么 选择 延期 是 一 项 符合 美国 自身 利益 的 政策 （ 请 大家 注意 ， 决策者 关注 的 并不 是 留学生 的 利益 !,[],[0_19],[0_19],[0_3_15_30_34_43],[0_3_15_30_34_43]
1549,在 “ 参考 思路 ” 中 ， 我们 已经 为 大家 列出 了 从 不同 stakeholders 的 角度 ， 为什么 此 项 政策 是 有意义 的 ， 欢迎 大家 参考 。,在 “ 参考 思路 ” 中 ， 我们 已经 为 大家 列出 了 从 不同 利益 相关者 的 角度 ， 为什么 此 项 政策 是 有意义 的 ， 欢迎 大家 参考 。,[],[15],[15_16],[1_4_6_18_26_30],[1_4_6_19_27_31]
1550,希望 是 studio ， 或是 one bedroom .,希望 是 工作室 ， 或是 一 间 卧室 .,[],[2_3_5_6_7],[2_3_5_6_7_8],[3_7],[3_8]
1551,校 医院 有 专门 针对 抑郁 情绪 的 心理 辅导 ， 保险 cover 的,校 医院 有 专门 针对 抑郁 情绪 的 心理 辅导 ， 保险 包含 的,[],[12],[12],[10],[10]
1553,出门 就 有 bus 站 ！,出门 就 有 公交车 卡站 ！,[],[3],[3_4_5],[5],[5]
1554,很 nice ！,很好 ！,[],[1_2],[0_1],[2],[1]
1555,邮件 标明 apple watch 。,邮件 标明 苹果 手表 。,[],[2_3_4],[2_3_4],[4],[4]
1556,如 有 available ， 请 邮箱 联系 em@121,em@122,[],[2_3],[0],[3_7],[0]
1557,租金 595$ / 月 ， 包 bus pass （ r ， rc ， rp ) ， 包括 水电 、 维修 、 网络 等 费用 ， 家 具有 床 、 桌子 、 椅子 ， 独立 卫生间 。,租金 595$ / 月 ， 包 公交车 卡 （ r ， rc ， rp ) ， 包括 水电 、 维修 、 网络 等 费用 ， 家 具有 床 、 桌子 、 椅子 ， 独立 卫生间 。,[r_rc_rp],[6_7_8_9_10_11_12_13_14_15],[6_7_8_9_10_11_12_13_14_15],[2_4_8_10_12_14_15_18_20_24_28_30_32_35],[1_2_4_8_10_12_14_15_18_20_24_28_30_32_35]
1558,欢迎 email 咨询 ： em@123,em@124,[],[1],[0],[3_4],[0]
1559,firestone 贵 于 其他 ， 但是 给 免费 transportation ( 出租 ) 。,火石 贵于 其他 ， 但是 给 免费 运输 ( 出租 ) 。,[],[0_8_9],[0_1_7_8],[4_9_11_12],[3_8_10_11]
1560,很多 人 推荐 midas ， 但是 他 家 要 预约 ， 当天 是 轮 不 到 的 。,很多 人 推荐 弥达斯 ， 但是 他 家 要 预约 ， 当天 是 轮 不 到 的 。,[],[3_4],[3_4],[4_10_17],[4_10_17]
1561,即日 起 可以 入住 ， 感 兴趣 的 同学 或者 老师 可以 通过 以下 方式 联系 我 ： email : jingxuan .,即日起 可以 入住 ， 感 兴趣 的 同学 或者 老师 可以 通过 以下 方式 联系 我 ： 电子 邮件 : jingxuan .,[],[18_19_20_21],[0_17_18_19_20_21],[4_17_19_21],[3_16_19_21]
1564,很 爱 干净 不 party 。,很 爱 干净 不 派对 。,[],[4_5],[4_5],[5],[5]
1567,本人 在 state college 住 过 很多 小区 ， park crest 的 公寓 性价比 真的 非常 高 。,本人 在 statecollege 住 过 很多 小区 ， 波峰 公园 的 公寓 性价比 真的 非常 高 。,[],[2_3_9_10],[2_8_9],[8_17],[7_16]
1568,如果 你 能 看到 这个 post 就 说明 房间 还 available,如果 你 能 看到 这个 帖子 就 说明 房间 还 有 位置,[],[5_10],[5_10_11],,
1569,pictures 请 联系 pn-23,图片 请 联系 814-954-0638,[],[0],[0],[3],[3]
1570,同 lilian 的 遭遇 一模一样,同莉莲 的 遭遇 一模一样,[],[1],[0],,
1571,有意 spring 开始 租 ， 房子 具体 信息 时 什么,有意 春天 开始 租 ， 房子 具体 信息 时 什么,[],[1],[1],[4],[4]
1572,提 你 是 在 bbs 上 看到 的 帖子 还有 额外 优惠 哦 。,提 你 是 在 论坛 上 看到 的 帖子 还有 额外 优惠 哦 。,[],[4],[4],[13],[13]
1573,如 有 问题 请 联系 ： email ： em@125,em@126,[],[6_7_8],[0],[5_7_8],[0]
1574,因为 它们 是 prepaid card 不 是 信用卡 ， 所以 不 会 产生 hard pull ， 也 不 会 被 拒 。,因为 它们 是 预付卡 不 是 信用卡 ， 所以 不 会 产生 征信 ， 也 不 会 被 拒 。,[],[3_4_13_14_15],[3_12_13],[8_15_21],[7_13_19]
1575,这 就 需要 另外 的 trick 去 开 免费 的 savings 账户 了 。,这 就 需要 另外 的 技巧 去 开 免费 的 储存 账户 了 。,[],[5_10],[5_10],[13],[13]
1576,prepaid card account 和 savings account 可以 互相 随时 转账 ， 把 所有 的 钱 都 挪 到 savings account 吧 ！,预付卡 和 储存 账户 可以 互相 随时 转账 ， 把 所有 的 钱 都 挪 到 储存 账户 吧 ！,[],[0_1_2_4_5_18_19],[0_2_3_16_17],[10_21],[8_19]
1577,注意 有的 银行 如 boa ， citibank 等 无法 向 其 转账 。,注意 有的 银行 如 美国 银行 ， 花旗 银行 等 无法 向 其 转账 。,[],[4_5_6],[4_7],[5_12],[6_14]
1578,lion's cut 还 不错,lion'scut 还 不错,[],[0_1],[0],,[0]
1579,所以 即使 可以 有 两 个 permit ， 我 的 车 也 不 能 用 。,所以 即使 可以 有 两 个 许可证 ， 我 的 车 也 不 能 用 。,[],[6_7],[6_7],[7_15],[7_15]
1580,现在 park crest 都 木 有 visitor parking 了 ？,现在 波峰 公园 都 木有 参观者 停车 了 ？,[],[1_2_6_7],[1_2_4_5_6],[9],[8]
1581,em@33 jess 是 的 超 极 不 合理 ！,em@127,[],[0_1],[0],[0_8],[0]
1582,giant 我 听说 是 不 能 过夜 ， 我 停 过 一 个 晚上 没 被 拖 ， 但 看着 空荡荡 的 停车场 还是 有点 心慌 。,giant 我 听说 是 不 能 过夜 ， 我 停 过 一 个 晚上 没 被 拖 ， 但 看着 空荡荡 的 停车场 还是 有点 心慌 。,[giant],[0],[0],[7_17_26],[7_17_26]
1583,email 联系 发 图片 。,电子 邮件 联系 发 图片 。,[],[0],[0_1],[4],[5]
1584,请 给 我 email ， 我 可以 发 图片 。,请 给我 电子 邮件 ， 我 可以 发 图片 。,[],[3_4],[1_2_3_4],[4_9],[4_9]
1585,因为 住 the pointe 人 太 多 了 。,因为 住 普安 特人 太 多 了 。,[],[2_3],[2_3],[8],[7]
1586,因为 我们 将 会 break lease ， 所以 你 （ 们 ） 将 直接 和 park crest 签订 合同 ， 租约 将 从 十一月 开始 ， 但是 实际 入住 时间 可以 协调 前后 几 天 。,因为 我们 将 会 打破 租约 ， 所以 你 （ 们 ） 将 直接 和 波峰 公园 签订 合同 ， 租约 将 从 十一月 开始 ， 但是 实际 入住 时间 可以 协调 前后 几 天 。,[],[4_5_6_15_16],[4_15_16],[6_9_11_19_25_35],[6_9_11_19_25_35]
1587,可以 和 物业 签 lease ；,可以 和 物业签 租金 ；,[],[4_5],[2_3_4],[5],[4]
1588,详情 请 email 联系 ： em@128,em@129,[],[2],[0],[4_5],[0]
1590,因为 要 share 浴室 ， 所以 女生 会 方便 很多 。,因为 要 公共 的 浴室 ， 所以 女生 会 方便 很多 。,[],[2],[2_3],[4_10],[5_11]
1591,走路 到 downtown 或 学校 约 20-25 分钟 。,走路 到 市中心 或 学校 约 20-25 分钟 。,[],[2],[2],[8],[6_8]
1592,虽然 box 小 一点 ， 但是 不 影响 使用 .,虽然 箱子 小 一点 ， 但是 不 影响 使用 .,[],[1],[1],[4_9],[4_9]
1593,发送 照片 失败 ， 照片 的 drop box 链接 在 这里 ： 不 是 骗子 ， 不 是 骗子 ， 不 是 骗子 。,发送 照片 失败 ， 照片 的 dropbox 链接 在 这里 ： 不 是 骗子 ， 不 是 骗子 ， 不 是 骗子 。,[],[6_7],[6],[3_11_15_19_23],[3_10_14_18_22]
1594,我们 有 房子 急 需要 招租 ， ， ， park crest ;,我们 有 房子 急 需要 招租 ， ， ， 波峰 公园 ;,[],[9_10_11],[9_10_11],[6_7_8_11],[6_7_8_11]
1595,联系 方式 ： email : em@130,em@131,[],[3_4_5],[0],[2_4_5],[0]
1596,主要 是 american airline 和 united 这 两 个 公司 的 。,主要 是 美国 航空 公司 和 美联 航 这 两 个 公司 的 。,[],[2_3_5],[2_3_6_7],[11],[13]
1597,比较 卫生 不 开 party .,比较 卫生 不开 派对 .,[],[4_5],[2_3_4],[5],[4]
1598,( gone ) imperial towers ， 房型 好 ， 性价比 高 ， 房东 管理 周全 ， 地理 位置 便利 。,( 没有 了 ) 皇家 塔楼 ， 房型 好 ， 性价比 高 ， 房东 管理 周全 ， 地理 位置 便利 。,[],[0_1_2_3_4_5],[0_1_2_3_4_5_6],[0_2_5_8_11_15_19],[0_3_6_9_12_16_20]
1599,电话 ： pn-24 地址 ： 新泽西 hillsborough 商业 园区,电话 ： 908-431-5188 地址 ： 新泽西 晓 峰 商业 园区,[],[6],[6_7],[1_2_4],[1_2_4]
1600,visa 过期 只 会 让 你 无法 入境 但 不 影响 出境 ， 考试 只要 你 护照 没 过期 就 可以 了 ， 不用 担心 ！,签证 过期 只 会 让 你 无法 入境 但 不 影响 出境 ， 考试 只要 你 护照 没 过期 就 可以 了 ， 不用 担心 ！,[],[0],[0],[12_22_25],[12_22_25]
1601,我 这里 是 pointe 小区 ！,我 这里 是 pointe 小区 ！,[pointe],[3],[3],[5],[5]
1602,包 bus pass ！,包 公交车 卡 ！,[],[1_2_3],[1_2_3],[3],[3]
1603,你 好 ， 想要 那个 instant pot ， 已经 给 你 发 邮件 ， 谢谢 ！,你 好 ， 想要 那个 高压锅 ， 已经 给 你 发 邮件 ， 谢谢 ！,[],[5_6_7],[5_6],[2_7_13_15],[2_6_12_14]
1604,房子 位于 学校 北部 的 pointe 小区 ， 现在 出租 一 套 两 人 间 ， 可以 租 其中 一 间 也 可以 租 两 间 都 租 。,房子 位于 学校 北部 的 pointe 小区 ， 现在 出租 一 套 两 人 间 ， 可以 租 其中 一 间 也 可以 租 两 间 都 租 。,[pointe],[5],[5],[7_15_28],[7_15_28]
1605,房子 是 fully furnished ， 可以 拎包 入住 ， 而且 家具 都 比较 新 。,房子 是 完全 装修 完毕 ， 可以 拎包 入住 ， 而且 家具 都 比较 新 。,[],[2_3_4],[2_3_4_5],[4_8_14],[5_9_15]
1606,小区 提供 免费 bus pass 房子 除了 gas 和 电 不 包 ， 其他 全 包 。,小区 提供 免费 公交车 卡 房子 除了 汽油 和 电不包 ， 其他 全 包 。,[],[3_4_7],[3_4_7_9_10],[12_16],[10_14]
1607,prefer 女生 。,比较 喜欢 女生 。,[],[0],[0_1],[2],[3]
1608,因为 我们 将 会 break lease ， 所以 你 （ 们 ） 将 直接 和 park crest 签订 合同 ， 租约 将 从 十一月 开始 。,因为 我们 将 会 打破 租约 ， 所以 你 （ 们 ） 将 直接 和 波峰 公园 签订 合同 ， 租约 将 从 十一月 开始 。,[],[4_5_6_15_16],[4_15_16],[6_9_11_19_25],[6_9_11_19_25]
1609,full size 的 车 ， 空间 大 。,全尺寸 的 车 ， 空间 大 。,[],[0_1],[0],[4_7],[3_6]
1612,以前 曾 获 过 csc 资助 在 澳洲 呆 过 一 年 ， 懂得 留学 人员 需要 互相 关照 。,以前 曾 获 过 中信 建 投 资助 在 澳洲 呆 过 一 年 ， 懂得 留学 人员 需要 互相 关照 。,[],[4],[4_5_6],[12_19],[14_21]
1613,大致 来说 我 目前 大概 是 打算 take a year leave ， 所以 也 在 找 能 接 我 租 的 人 ， 最好 也 是 访问 学者 这样 ， 毕竟 是 一 居室 ， 本来 也 适合 。,大致 来说 我 目前 大概 是 打算 休 一 年 假 ， 所以 也 在 找 能 接 我 租 的 人 ， 最好 也 是 访问 学者 这样 ， 毕竟 是 一 居室 ， 本来 也 适合 。,[],[7_8_9_10_11],[7_9_10_11],[11_22_29_34_38],[11_22_29_34_38]
1615,我 有 房子 的 在 pointe 想 住 吗 ！,我 有 房子 的 在 pointe 想 住 吗 ！,[pointe],[5],[5],[9],[9]
1618,推荐 林 牧师 所在 的 教会 在 easterly parkway 小学 旁边,推荐 林 牧师 所在 的 教会 在 东风 大道 小学 旁边,[],[7_8],[7_8],,
1619,电话 ： pn-24 地址 ： 新泽西 hillsborough 商业 园区 邮箱 ： em@132,em@133,[],[6],[0],[1_2_4_10_11],[0]
1620,$ 20一 张 来回 $35 有意 请 联系 pn-25 或 pasta em@134,em@135,[],[0_1_10_11],[0],[0_8_11],[0]
1621,她 不 喜欢 ， 换 了 个 air 。,她 不 喜欢 ， 换 了 个 air 。,[air],[7_8],[7_8],[3_8],[3_8]
1622,park forest apartments 门口 有 公交 通向 学校 ， 附近 有 weis/giant/walmalt 等 超市 ， 是 state college 中 性价比 很 高 的 小区 。,森林 公园 公寓 门口 有 公交 通向 学校 ， 附近 有 weis/giant/walmalt 等 超市 ， 是 statecollege 中 性价比 很 高 的 小区 。,[],[0_1_2_16_17],[0_1_2_16],[8_14_24],[8_11_14_23]
1623,sce 性价比 最高 的 小区,sce 性价比 最高 的 小区,[sce],[0],[0],,
1624,park forest 暖气 免费 ， 冬天 真 暖和,森林 公园 暖气 免费 ， 冬天 真 暖和,[],[0_1],[0_1],[4],[4]
1625,下 周 available 的 时间 ： 周二 到 周五 ( 10 .,下 周 有 位置 的 时间 ： 周二 到 周五 ( 10 .,[],[2],[2_3_11_12],[5_9_11],[6_10_12]
1626,可以 加 lease 。,可以 加 租金 。,[],[2_3],[2_3],[3],[3]
1627,小区 便利 ， 离 超市 近 ， r ， rc ， rp 线 公交 。,小区 便利 ， 离 超市 近 ， r ， rc ， rp 线 公交 。,[r_rc_rp],[7_8_9_10_11],[7_8_9_10_11],[2_6_8_10_14],[2_6_8_10_14]
1628,小区 还 提供 免费 的 bus pass .,小区 还 提供 免费 的 公交车 卡 .,[],[5_6_7],[5_6_7],[7],[7]
1629,继续 ding 一下,继续 ding 一下,[ding],[1],[1],,
1630,在 park 分校,在 公园 分校,[],[1],[1],,
1631,朋友 是 phd 男生 ， 热情 风趣 ， 无 不良 嗜好 。,朋友 是 研究生 男生 ， 热情 风趣 ， 无 不良 嗜好 。,[],[2],[2],[4_7_11],[4_7_11]
1632,因为 share 卫生间 问题 ， 限 男生 一 名 。,因为 公共 的 卫生间 问题 ， 限 男生 一 名 。,[],[1],[1_2],[4_9],[5_10]
1634,是 downtown 那儿 ， 下面 这个 地址 吗 ？,是 市中心 那儿 ， 下面 这个 地址 吗 ？,[],[1],[1],[3_8],[3_8]
1636,有 大量 free parking 。,有 大量 免费 停车位 。,[],[2_3_4],[2_3_4],[4],[4]
1637,usp = sharing 价格 可 议 。,usp = sharing 价格 可 议 。,[usp_sharing],[0_1_2],[0_1_2],[1_6],[1_6]
1638,楼 主 能 绕道 去 nj ， 然后 从 nj 回 sc 吗 ？,楼 主 能 绕道 去 新泽西 ， 然后 从 新泽西 回 sc 吗 ？,[sc],[5_6_9_11],[5_6_9_11],[6_13],[6_13]
1639,没有 powered door lock ， 没有 powered window .,没有 动力 门锁 ， 没有 动力 window .,[window],[1_2_3_4_6_7_8],[1_2_3_5_6_7],[4_8],[3_7]
1640,family plan 缺 人 的 可以 加 我 哈 ！,家庭 套餐 缺 人 的 可以 加 我 哈 ！,[],[0_1],[0_1],[9],[9]
1641,地址 : parkway plaza,地址 : parkwayplaza,[],[2_3],[2],[1],[1]
1643,要 图片 可 联系 ： email ： em@137,em@138,[],[5_6_7],[0],[4_6_7],[0]
1644,放在 toilet 洗 衣服 很 方便 。,放在 厕所 洗衣 服 很 方便 。,[],[1],[1_2_3],[6],[6]
1645,请 问 有 同学 认识 打 网球 的 同学 有 兴趣 做 tennis 网球 陪练 老师 ， 教 儿童 学员 if you are interested ， please contact em@139,em@140,[],[12_20_21_22_23_24_25_26_27],[0],[16_24_27],[0]
1646,只 知道 韩国 留学生 有组织 tennis club ， 听说 也 有 中国 的 ， 有 人 知道 活动 时间 或者 联系 方式 吗 。,只 知道 韩国 留学生 有组织 网球 俱乐部 ， 听说 也 有 中国 的 ， 有 人 知道 活动 时间 或者 联系 方式 吗 。,[],[5_6_7],[5_6_7],[7_13_23],[7_13_23]
1647,seek tennis 网球 陪练 老师 ， 教 儿童 学员 if you are interested ， please contact em@139,em@141,[],[0_1_9_10_11_12_13_14_15_16],[0],[5_13_16],[0]
1648,tennis 网球 陪练 老师 ， 教 儿童 学员 if you are interested ， please email em@142,em@143,[],[0_8_9_10_11_12_13_14_15],[0],[4_12_15],[0]
1650,mai 了 吗 ？,卖出 了 吗 ？,[],[0],[0],[3],[3]
1651,preferred 通讯 方式 是 em@144,em@145,[],[0],[0],[4],[0]
1652,你 好 ， 我 在 南边 stratford,你 好 ， 我 在 南边 斯特拉特福,[],[6],[6],[2],[2]
1653,hello 大家 好 ！,你 好 大家 好 ！,[],[0],[0],[3],[4]
1655,em@33 star ， 你 这个 吸 不了 地毯 吧 ？,em@146,[],[0_1_2],[0],[0_2_9],[0]
1656,我 有 一 个 非常 nice 的 美国 朋友 ， 是 专门 教 英语 的 私人 教师 。,我 有 一 个 非常 好 的 美国 朋友 ， 是 专门 教 英语 的 私人 教师 。,[],[5],[5],[9_17],[9_17]
1657,代 她 发 一下 信息 ： would you like to improve your english ?,代 她 发 一下 信息 ： 你 想 提高 你 的 英语 吗 ？ ?,[],[6_7_8_9_10_11_12_13],[6_7_8_9_10_11_12_13_14],[5_13],[5_13_14]
1658,房子 是 lions crossing 4bed/2bath 中 的 一 间 。,房子 是 狮子 穿越 4 bed/2bath 中 的 一 间 。,[],[2_3_4],[2_3_4_5],[9],[5_10]
1659,小区 门口 就 有 bus ， 很 方便 。,小区 门口 就 有 公交车 卡 ， 很 方便 。,[],[4_5],[4_5_6],[5_8],[6_9]
1660,你 是 说 macy 百货 吗 ？,你 是 说 梅西 百货 吗 ？,[],[3],[3],[6],[6]
1661,我 记得 east college avenue 上 有 几 家 。,我 记得 东 学院 大道 上 有 几 家 。,[],[2_3_4],[2_3_4],[9],[9]
1662,附近 比较 好 的 dealer 在 你 可以 google 一下 ： blue knob ， 村里 local 的 dealer 不如 他们 家 （ 个人 感觉 ）,附近 比较 好 的 零售商 在 你 可以 谷歌 一下 ： 蓝色 旋钮 ， 村里 当地 的 零售商 不如 他们 家 （ 个人 感觉 ）,[],[4_8_11_12_13_15_17],[4_8_11_12_13_15_17],[10_13_21_24],[10_13_21_24]
1664,可以 啊 ， 联系 我 ， 可以 email 我,可以 啊 ， 联系 我 ， 可以 电子 邮件 我,[],[7],[7_8],[2_5],[2_5]
1665,住 park forest apartment .,住 公园 森林 公寓 .,[],[1_2_3_4],[1_2_3_4],[4],[4]
1666,地址 ： imperial towers 。,地址 ： 皇家 塔楼 。,[],[2_3_4],[2_3_4],[1_4],[1_4]
