sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_negative_ln_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,25_50_25_percent_location,10_80_10_percent_location,30_40_30_percent_location,first_middle_last_location,translation_sentence_length
non-code-switch,CMU,7047, ,天窗 ， 尾翼 ， 高速 行驶 表现 稳定 。,3,,尾翼,45.58053017563452,5.474942,NN,6,nsubj,6.258925 0.6630164 5.474942 1.028983 4.921637 2.01518 4.96559 2.714788 0.90309,3.2162390444444444,,12.012245148550017,,2,3,0,1,6.258925,2,2,2,2,9
non-code-switch,CMU,7049, ,车主 换 机油 非常 勤快 ， 现在 的 机油 还有 90% 寿命 。,12,,寿命,38.21345689846689,4.847934,NN,2,dep,6.100998 5.025229 4.102217 4.17387 5.091706 0.9162061 3.134579 1.029388 5.538837 4.165982 10.51329 4.847934 0.9499077,4.276164907692307,,12.012245148550017,,2,10,0,0,10.51329,3,3,3,2,13
non-code-switch,CMU,7055, ,如果 有 兴趣 请 发 邮件 到 yong.,6,,邮件,38.425347364982734,5.702331,NN,8,conj,2.949325 1.728947 3.90522 5.214319 3.122191 5.702331 2.668481 10.51329,4.475513,,8.9212026951917,,2,2,0,0,3.122191,3,2,3,2,8
non-code-switch,CMU,7056, ,档次 很高 ！,2,,很高,40.859592734588524,5.326566,VV,0,root,5.748547 5.326566 4.098133,5.057748666666666,,12.012245148550017,,2,0,1,0,5.748547,2,2,2,2,3
non-code-switch,CMU,7067, ,产品 详情 见 链接 。,4,,链接,39.37633538947635,5.089346,NN,3,dobj,4.618958 6.372214 1.200652 5.089346 0.934168,3.6430675999999997,,9.179031804493802,,2,1,0,0,1.200652,3,2,3,2,5
non-code-switch,CMU,7077, ,单个 就 不 议价 了 。,3,,不,32.39973556380985,2.136546,AD,4,neg,5.129689 3.448907 2.136546 7.635658 2.867287 1.533697,3.791964,,6.498816402385035,,1,1,0,0,3.448907,2,2,2,2,6
non-code-switch,CMU,7096, ,可以 现在 电话 给 我 。,2,,现在,34.716689241925174,5.345536,NT,4,nmod:tmod,3.535944 5.345536 5.081934 2.291717 1.596039 1.597097,3.2413778333333334,,8.023261101985742,,2,2,0,0,3.535944,2,2,2,2,6
non-code-switch,CMU,7101, ,可否 更新 一下 图片 和 尺寸 ？,3,,一下,36.24544767217739,4.389381,AD,2,advmod,7.042348 4.653179 4.389381 5.103251 1.404123 4.339537 4.848715,4.540076285714285,,8.228055514631755,,2,1,0,0,4.653179,2,2,2,2,7
non-code-switch,CMU,7113, ,请问 你 对 那些 物品 感兴趣 ？,5,,物品,37.35963517751165,3.705356,NN,6,nmod:prep,5.804013 1.459429 2.374837 3.150329 3.705356 5.822176 3.213213,3.6470504285714282,,9.815020571213797,,2,1,0,0,3.150329,2,2,3,2,7
non-code-switch,CMU,7116, ,两 个 小 桌子 还有 吗 ？,4,,桌子,38.92276770080191,4.004837,NN,5,nsubj,3.065489 0.6650633 2.632795 4.004837 4.302836 4.931459 0.1054398,2.815417014285714,,8.876750932620867,,2,1,0,0,2.632795,2,2,2,2,7
non-code-switch,CMU,7145, ,家里 收拾 得很 干净 没有 奇怪 的 虫子 。,8,,虫子,41.93478326754182,5.583197,NN,2,dobj,5.336814 10.51329 10.51329 5.308362 3.941753 5.674066 0.3184405 5.583197 0.9409676,5.347797788888889,,12.012245148550017,,2,6,0,0,0.3184405,3,2,3,2,9
non-code-switch,CMU,7158, ,我 想 买 床 ， 怎么 联系 您 ？,4,,床,38.860933817031736,5.381101,NN,3,dobj,3.527254 1.742613 5.710355 5.381101 0.7628116 4.694736 5.091326 5.724339 3.104589,3.9710138444444434,,7.311764782757601,,1,1,0,0,5.710355,2,2,2,2,9
non-code-switch,CMU,7192, ,现在 吐血 大 甩卖 ！,1,,现在,34.716689241925174,3.0935,NT,2,nmod:tmod,3.0935 6.702561 3.739757 5.709167 4.101378,4.6692726,,8.023261101985742,,2,1,0,,,1,2,1,1,5
non-code-switch,CMU,7194, ,你 要 什么 家具 ？,3,,什么,34.228774685434814,2.649013,DT,4,det,3.991114 2.010462 2.649013 5.928325 4.629537,3.8416902,,8.251045032856455,,2,1,0,0,2.010462,2,2,2,2,5
non-code-switch,CMU,7197, ,有 兴趣 请 联系 becket.,4,,联系,35.042017547067346,3.53085,VV,1,conj,2.715695 4.139023 5.214319 3.53085 10.51329,5.2226354,,7.008298842604558,,2,3,0,0,5.214319,3,2,3,2,5
non-code-switch,CMU,7199, ,塑料 案板 （ 已 出 ） 东西 都 很 新 ， 价钱 可以 面议 。,1,,塑料,38.42977079635054,5.144928,NN,2,compound:nn,5.144928 7.73077 3.169198 3.197247 3.077443 2.998941 5.141451 1.85552 2.167871 3.768696 0.3125786 5.236423 3.580025 8.627665 1.635044,3.84292004,,12.012245148550017,,2,1,0,,,1,1,1,1,15
non-code-switch,CMU,7214, ,需要 长 时间 开机 ， 又 不 想 让 本本 负荷 太 高 的 同学 首选 。,10,,本本,40.56319746583372,7.233361,NN,11,compound:nn,3.98786 4.21515 4.715944 6.255575 0.4585532 3.120936 2.280133 3.407604 1.607995 7.233361 5.51369 4.567425 4.736043 1.006085 4.091655 5.874331 0.7251546,3.7527938117647066,,12.012245148550017,,2,1,0,0,1.607995,2,2,2,2,17
non-code-switch,CMU,7222, ,白 富 美 彰显 品味 气质 神器 ！,4,,彰显,40.584532427747405,6.804873,VV,0,root,3.595575 5.247631 1.92799 6.804873 5.906819 5.837965 6.216171 3.246836,4.8479825000000005,,12.012245148550017,,2,0,1,0,1.92799,2,2,2,2,8
non-code-switch,CMU,7253, ,我 平时 用到 这 耳机 的 机会 较 少 ， 因此 打算 出售 。,5,,耳机,42.27637434532193,6.816213,NN,3,dobj,3.527254 4.820961 5.674972 2.39093 6.816213 1.24804 3.122105 2.831812 4.679002 0.7160913 1.472574 3.720536 2.846594 1.203928,3.219358021428572,,12.012245148550017,,2,2,0,0,2.39093,2,2,2,2,14
non-code-switch,CMU,7265, ,线 和 耳机 分离 的 设计 可以 降低 耳机 损坏 的 可能性 ， 延长 使用 时间 。,9,,耳机,42.27637434532193,5.904252,NN,10,compound:nn,4.044312 2.046629 5.386164 5.009861 0.9012063 2.037869 2.362637 2.30887 5.904252 5.375941 0.9185531 2.110563 0.6977238 4.838336 2.99111 3.170549 0.9806948,3.0050159411764703,,12.012245148550017,,2,1,0,0,2.30887,2,2,2,2,17
non-code-switch,CMU,7267, ,毕业 搬家 清理 家具 ：,1,,毕业,36.239602861436886,3.007416,NN,2,compound:nn,3.007416 8.389076 5.752889 5.532835 2.54538,5.045519199999999,,8.793369323681816,,2,1,0,,,1,2,1,1,5
non-code-switch,CMU,7272, ,左 窗 。,2,,窗,39.12134129150168,4.67182,NN,0,root,4.458548 4.67182 1.050222,3.39353,,10.913632859881908,,1,0,1,0,4.458548,2,2,2,2,3
non-code-switch,CMU,7277, ,刹车 ， 轮胎 ， 电池 都 是 新 换 的 ， 车主 是 女生 ， 平时 开车 很 小心 爱护 ， 打扫 的 也 很 干净 。,14,,女生,39.815677012174014,4.610698,NN,9,conj,5.637844 1.01822 5.252575 2.000965 5.154321 2.585068 1.06923 3.334486 4.624293 0.3886348 1.419683 6.168865 1.941811 4.610698 0.6368221 4.371439 5.693918 3.556792 3.214399 6.776833 1.06127 5.977771 1.418683 3.873679 2.383518 3.465746 0.9248334,3.2800887888888886,,8.06100142996859,,2,5,0,0,1.941811,2,2,2,2,27
non-code-switch,CMU,7278, ,唯一 一 任 车主 .,4,,车主,41.792085408773815,5.780403,NN,3,dobj,4.481497 3.088366 2.922039 5.780403 3.4605,3.946561,,9.44729579108848,,2,1,0,0,2.922039,3,2,3,2,5
non-code-switch,CMU,7295, ,新生 求 茶几 一 个 。,1,,新生,37.87670730080808,4.728764,NN,2,nsubj,4.728764 5.300289 7.05513 2.743204 5.279712 1.987141,4.515706666666667,,9.709660055555972,,2,1,0,,,1,2,1,1,6
non-code-switch,CMU,7296, ,另 求 购 餐桌 一 张 。,4,,餐桌,40.44888500333305,6.532401,NN,3,dobj,3.093914 4.149932 4.299087 6.532401 2.805503 2.03546 1.7942,3.530071,,11.319097967990071,,2,1,0,0,4.299087,2,2,2,2,7
non-code-switch,CMU,7300, ,twin-size ， 网上 现价 是 139.,3,,网上,37.99919109057473,4.743929,NN,4,compound:nn,10.51329 1.197862 4.743929 7.421012 2.140457 10.51329,6.088306666666667,,9.709660055555972,,2,1,0,1,10.51329,2,2,2,2,6
non-code-switch,CMU,7307, ,每 天 找 家具 的 日子 略 纠结 。,3,,找,36.389616405852436,4.487624,VV,6,acl,3.568012 5.460514 4.487624 5.577581 1.33685 3.616711 5.43354 6.73088 0.9847004,4.132934711111111,,8.374658988823631,,1,3,0,0,5.460514,2,2,2,2,9
non-code-switch,CMU,7309, ,已经 买 过 新 床 了 。,4,,新,33.70093484881479,3.683476,JJ,5,amod,4.291057 4.620361 2.160369 3.683476 4.566015 3.0196 1.533697,3.4106535714285715,,8.06100142996859,,1,1,0,0,2.160369,2,2,2,2,7
non-code-switch,CMU,7342, ,书籍 照片 更新 在 连接 中 。,1,,书籍,37.78913273343967,5.160723,NN,2,compound:nn,5.160723 5.152912 5.320151 2.708671 4.398984 2.94164 1.466686,3.8785381428571424,,12.012245148550017,,2,1,0,,,1,2,1,1,7
non-code-switch,CMU,7353, ,另 还 有 空调 、 打印机 等 杂七杂八 的 东西 ， 可 来 现场 拾 走 。,10,,东西,35.386834402729335,3.338525,NN,3,dobj,3.093914 3.218886 2.45402 4.115567 1.275931 4.837467 0.8846066 6.15272 0.2688984 3.338525 0.5892994 2.978872 3.496791 4.279243 9.344773 4.44436 1.182135,3.2915299058823537,,9.121873390653853,,2,7,0,0,0.2688984,2,2,2,2,17
non-code-switch,CMU,7354, ,求购 二手 自行车 ， 书桌 ( 需要 两 个 ， 一 个 也 行 ) ， 微波炉 ， 台灯 一 个 有 其他 家具 也 可以 商量 .,6,,(,,3.428927,NN,7,nsubj,6.600883 5.740359 3.252351 1.361888 7.181813 3.428927 4.238281 2.41666 0.3256525 2.264818 2.498204 5.656124 3.642589 4.754673 3.476872 0.9122822 6.945962 1.130334 7.666597 2.676717 5.279712 2.88235 2.751514 4.893343 2.597197 1.543464 5.179534 3.69773,3.749886810714286,,8.10022214312187,,1,1,0,0,7.181813,1,2,1,2,28
non-code-switch,CMU,7386, ,（ 全副 除外 ） 懂行 的 看到 这 套 搭配 ， 一般 都 会 觉得 是 高手 。,17,,高手,41.171428296137606,5.450275,NN,15,ccomp,2.636784 7.008284 5.372033 0.1885716 9.015528 1.585529 5.147768 1.987231 3.758161 5.381346 1.241262 3.064694 1.526995 2.870022 3.139465 2.006465 5.450275 0.9130277,3.4607467388888886,,11.319097967990071,,2,2,0,0,2.006465,3,3,3,2,18
non-code-switch,CMU,7388, ,方便 确实 不太 方便 ， 不过 这 是 培养 和 训练 自己 摄影 水平 的 最好 方式 。,2,,确实,36.63364763990944,4.547666,AD,4,advmod,5.550694 4.547666 10.51329 4.375191 1.013691 2.877868 1.707412 1.25478 4.346493 2.195154 2.019063 2.718345 5.563563 4.270725 1.002658 4.282267 1.443263 0.4313638,3.339638155555556,,10.220485679321962,,2,2,0,0,5.550694,1,2,1,2,18
non-code-switch,CMU,7390, ,一直 带 着 保护 壳 ， 使用 强度 不 高 ， 很 新 。,8,,强度,38.15290763721668,4.47784,NN,10,nsubj,3.994391 4.152742 4.235271 3.613207 3.060306 1.459201 3.170937 4.47784 2.516727 0.2609128 0.2645949 3.20852 4.296021 0.930927,2.831542692857142,,12.012245148550017,,2,2,0,0,3.170937,2,2,2,2,14
non-code-switch,CMU,7397, ,请 标明 尺寸 厚度 ， 价格 。,2,,标明,39.863305519153116,6.270419,VV,0,root,4.366777 6.270419 5.055509 3.626493 1.174875 4.431607 1.495618,3.7744711428571427,,11.319097967990071,,2,0,1,0,4.366777,2,2,1,2,7
non-code-switch,CMU,7403, ,【 三 只 碗 】,2,,三,33.38506853843827,2.919932,CD,4,nummod,3.699992 2.919932 2.89542 4.626517 5.399859,3.9083440000000005,,7.311764782757601,,1,2,0,1,,2,2,2,2,5
non-code-switch,CMU,7405, ,具体 书籍 见 附件,1,,具体,34.82318080946561,4.317929,JJ,2,amod,4.317929 5.313234 4.892361 4.744375,4.81697475,,8.680040638374813,,2,1,0,,,1,2,1,1,4
non-code-switch,CMU,7441, ,请问 怎么 运 呢 ？,1,,请问,40.83904057101321,5.804013,NN,3,nsubj,5.804013 1.747246 5.834575 5.251481 0.1915589,3.76577478,,10.402807236115917,,2,2,0,,,1,2,1,1,5
non-code-switch,CMU,7451, ,实物 图 参见 附件 。,1,,实物,37.87047440219592,5.688997,NN,2,compound:nn,5.688997 4.549478 4.036518 5.807587 0.9491778,4.20635156,,11.319097967990071,,2,1,0,,,1,2,1,1,5
non-code-switch,CMU,7466, ,电话 就是 上面 那个 同学 的 电话 。,5,,同学,37.84294958304602,4.980111,NN,7,nmod:assmod,4.575053 3.997488 3.793406 3.497185 4.980111 1.273337 4.048624 0.9934362,3.394830025,,7.885110763504925,,2,2,0,0,3.497185,2,2,2,2,8
non-code-switch,CMU,7485, ,酬劳 电话 联系 吧 。,2,,电话,35.937861874129226,5.02507,NN,3,compound:nn,5.753358 5.02507 2.247135 5.455789 0.8976271,3.8757958200000004,,8.54650924575029,,2,1,0,0,5.753358,2,2,2,2,5
non-code-switch,CMU,7490, ,根据 公司 宣传 推广 需求 撰写 宣传 文案 ；,3,,宣传,35.62099362905006,4.016459,NN,4,compound:nn,2.356962 3.46666 4.016459 2.406048 5.024647 5.349327 3.437921 3.292533 3.46639,3.6463274444444442,,12.012245148550017,,2,1,0,0,3.46666,2,2,2,2,9
non-code-switch,CMU,7500, ,途中 会 经过 克利夫兰 、 芝加哥 和 密尔沃基 ， 有 去 这 几 个 城市 的 同学 也 可 搭车 。,11,,去,34.73425612461111,4.230471,VV,17,acl,5.035784 2.230798 0.5228788 5.269313 1.530367 4.043764 0.9043806 5.235825 1.251446 2.432164 4.230471 4.040382 2.360515 0.4889664 2.362532 0.948272 4.148287 1.988802 2.063001 7.336375 1.361728,2.846954847619048,,7.267313020186767,,1,6,0,0,2.432164,2,2,2,2,21
non-code-switch,CMU,7507, ,市场 兼职 要求 能做 市场 分析 ， 问卷 调查 ， 网络 引流 ， 扩大 品牌 知名度 ， 与 渠道 合作 商洽 谈 合作 。,3,,要求,34.23292238686411,4.130308,VV,0,root,4.481497 5.092274 4.130308 10.51329 3.89504 2.900382 0.9657912 6.057635 4.425548 0.7610258 4.436984 7.244012 0.8305393 4.208886 3.805797 3.094286 0.8566467 2.796475 5.664501 4.245066 7.858051 5.170968 2.486037 0.9820795,4.037629979166666,,8.834191318202071,,2,0,1,0,5.092274,1,2,1,2,24
non-code-switch,CMU,7508, ,销售 兼职 要求 能 完成 销售 指标 ， 了解 产品 ， 回答 客户 疑问 ， 独立 处理 复杂 问题 及 团队 合作 精神 。,20,,及,34.06217091765933,2.471843,CC,23,cc,5.144928 5.80478 4.130308 3.270746 2.610003 4.779493 4.125085 0.720708 4.543799 4.068528 0.8667529 5.122269 5.355784 5.842386 0.5861555 4.190229 3.568967 3.081734 1.135687 2.471843 4.44242 1.408048 1.297064 0.4259687,3.291403587499999,,8.793369323681816,,1,3,0,0,1.135687,3,2,3,2,24
non-code-switch,CMU,7523, ,其他 考场 价格 根据 具体 距离 而 定 。,6,,距离,36.974652224349285,4.567176,NN,8,nmod:prep,3.199917 6.717733 4.785383 2.994801 3.282962 4.567176 2.796608 0.8310874 0.3033618,3.2754476888888893,,8.515737587083537,,2,2,0,0,3.282962,2,2,2,2,9
non-code-switch,CMU,7524, ,而且 人家 常年 送 学生 去 考试 ， 考官 都 认识 ， 更 容易 水 过,15,,水,35.87013406325342,4.964646,NN,16,nsubj,4.159117 5.296575 5.69154 4.892407 2.864241 3.242618 4.239201 0.8449937 5.99736 4.062179 3.809638 1.277016 2.578566 3.444695 4.964646 4.13341,3.8436376687500005,,9.527338498762017,,1,1,0,0,3.444695,3,3,3,2,16
non-code-switch,CMU,7533, ,国内 大学 心理学 硕士 ， 语言 还是 哑巴 英语 阶段 ， 听 还 可以 ， 说 不 行 ， 谢谢 大家 了 ！,9,,英语,37.32678391040082,4.248696,NN,10,compound:nn,4.43675 2.746722 3.686536 2.545975 0.8657561 4.60689 3.393822 6.626442 4.248696 4.898519 0.6729149 4.601697 4.436632 1.453666 2.35141 3.683151 2.407793 4.265666 1.459201 5.415709 0.9595714 4.685493 2.998058,3.3672639304347833,,10.402807236115917,,2,1,0,0,6.626442,2,2,2,2,23
non-code-switch,CMU,7537, ,美国 寄宿 家庭 服务 中心 作为 基于 美国 本土 的 教育 资源 服务 公司 ， 为 国际 高中生 提供 学校 申请 服务 ， 监护人 承担 ， 以及 寄宿 生活 管理 。,30,,管理,33.60435334267984,3.514727,NN,28,dobj,2.7692 5.977963 1.378351 2.778336 1.011549 3.264242 4.790705 2.570042 2.484334 0.7341567 3.390391 5.369708 3.108903 4.314379 0.629897 1.840868 3.203516 5.465209 2.140822 3.693441 3.516983 3.220727 0.7164789 6.775048 5.197998 1.220394 2.490963 5.26728 3.419677 3.514727 0.807092,3.1310767935483863,,8.9212026951917,,2,2,0,0,3.419677,3,3,3,2,31
non-code-switch,CMU,7567, ,周末 两 天 皆 可 ， 爸爸 带 一 位 上 高中 的 学生 。,12,,高中,37.905350097650825,4.151648,NN,11,dobj,5.269867 2.663304 0.7621061 4.241778 1.650509 1.662758 5.079925 1.89969 2.374095 1.885066 3.571409 4.151648 0.5600955 1.233409 0.9683146,2.53159828,,10.220485679321962,,2,1,0,0,3.571409,3,2,3,2,15
non-code-switch,CMU,7584, ,不要 犹豫 了 ， 赶快 联系 我们 吧 ！,2,,犹豫,38.14974145768288,3.13675,VV,9,dep,4.792746 3.13675 0.6238034 0.6799468 3.918706 4.651375 3.748042 3.540837 0.7476568,2.8710958888888887,,12.012245148550017,,2,7,0,0,4.792746,1,2,1,2,9
non-code-switch,CMU,7586, ,不过 我 想 先 听 一下 你们 的 安排 。,9,,安排,35.746895359458335,3.905373,NN,5,dobj,3.092399 3.11325 1.159302 3.080531 3.269165 4.574069 3.747365 0.8681858 3.905373 0.8604705,2.76701103,,10.913632859881908,,2,4,0,0,0.8681858,3,3,3,2,10
non-code-switch,CMU,7596, ,优秀 的 英语 听说 读 写 能力 ， 良好 的 语言 表达 能力 ；,3,,英语,37.32678391040082,3.230588,NN,4,nsubj,5.048018 0.5898255 3.230588 5.101367 4.646939 3.136919 4.055981 0.726807 3.868508 0.03621217 3.383849 5.257476 4.495046 2.104164,3.2629785478571423,,10.402807236115917,,2,1,0,0,0.5898255,1,2,1,2,14
non-code-switch,CMU,7598, ,定期 参加 教学 教研 活动 ， 提升 自身 学术 素养 和 考试 讲解 技巧 ；,7,,提升,37.33780534633222,2.989478,VV,2,conj,5.023885 2.253951 4.690536 6.880358 1.602212 0.8059883 2.989478 2.844277 5.043684 3.509128 1.370666 4.428096 6.214131 4.93324 2.18889,3.6519013533333324,,11.319097967990071,,2,5,0,1,1.602212,2,2,2,2,15
non-code-switch,CMU,7599, ,定期 参与 课程 项目 的 讲义 编写 和 更新 工作 ；,4,,项目,34.941531834519935,2.991717,NN,2,dobj,5.023885 2.70821 3.587905 2.991717 1.350056 5.576558 5.30413 1.883297 4.23599 2.874956 2.10747,3.422197636363636,,10.625950787430126,,2,2,0,0,3.587905,2,2,2,2,11
non-code-switch,CMU,7609, ,我 已经 投递 了 简历 ， 何时 会 收到 笔试 、 面试 通知 ？,5,,简历,40.24979972324275,6.517247,NN,3,dobj,3.527254 2.60024 7.052177 1.366423 6.517247 0.845098 5.35358 1.526592 3.354056 6.492436 1.172457 0.9248334 2.767518 4.534902,3.4310581000000004,,10.625950787430126,,2,2,0,0,1.366423,2,2,2,2,14
non-code-switch,CMU,7614, ,新 东方 课程 优惠 报名 ；,1,,新,33.70093484881479,2.903667,JJ,2,amod,2.903667 4.926885 4.699152 5.811191 5.896956 2.355643,4.432249,,8.06100142996859,,1,1,0,,,1,2,1,1,6
non-code-switch,CMU,7616, ,该 职位 能 享受 的 培训 课程 是 什么 ？,6,,培训,35.703567772041744,4.317933,NN,7,compound:nn,2.399185 3.602391 4.190859 2.95792 1.642803 4.317933 0.9915668 2.38415 3.149183 0.8238252,2.6459816000000003,,11.319097967990071,,2,1,0,0,1.642803,2,2,2,2,10
non-code-switch,CMU,7655, ,对 工作 有 热情 有 激情 ， 有 精益求精 的 追求 。,8,,有,32.225103221061445,2.117742,VE,3,conj,2.988942 3.630981 1.885066 4.537111 3.935622 4.528506 0.593264 2.117742 6.481701 0.9648356 4.208445 0.6758203,3.0456696583333334,,5.506461088421789,,1,5,0,1,4.528506,2,2,2,2,12
non-code-switch,PSU,5, ,请 问 为什么 房屋 租赁 那里 不可以 选择,4,,房屋,36.7830685525605,9.244851,NN,5,compound:nn,4.366777 4.6344 2.410717 9.244851 5.268422 4.891884 10.51329 3.826252,5.644574125,,9.709660055555972,,2,1,0,0,2.410717,2,2,2,2,8
non-code-switch,PSU,26, ,从 现在 起 就 可以 入住 ， 随时 看 房,2,,现在,34.716689241925174,3.282496,NT,9,nmod:prep,2.541127 3.282496 4.235393 2.083647 1.663864 4.436532 1.06923 4.562958 4.801835 4.600833,3.3277915,,8.023261101985742,,2,7,0,0,2.541127,1,2,1,2,10
non-code-switch,PSU,58, ,如果 想 看 照片 请 联系 我 ~,4,,照片,37.17394700517105,3.758068,NN,3,dobj,2.949325 2.601368 2.465566 3.758068 4.573656 3.53085 4.016349 5.190809,3.635748875,,8.754148610528535,,2,1,0,0,2.465566,2,2,2,2,8
non-code-switch,PSU,63, ,西红柿 鸡蛋 面 $ 2.,2,,鸡蛋,39.44750889057536,2.441487,NN,4,compound:nn,6.317226 2.441487 1.948262 5.563182 10.51329,5.3566894000000005,,12.012245148550017,,2,2,0,0,6.317226,2,2,2,2,5
non-code-switch,PSU,74, ,房子 后面 是 公园 ， 环境 舒适 、 十分 安静 。,4,,公园,37.838670619067905,4.541199,NN,0,root,5.512905 2.836923 1.816829 4.541199 1.254587 4.698228 2.123818 1.203928 4.923543 3.616873 0.872935,3.0365243636363632,,9.304194947447806,,2,0,1,0,1.816829,2,2,2,2,11
non-code-switch,PSU,81, ,我 的 房间 采光 很 好 ， 而且 有 一 个 很 大 的 卫生间 ， 家具 都 有 拎包 入住 。,15,,卫生间,40.04856178091467,5.665721,NN,9,dobj,3.527254 0.7929906 3.419492 3.465511 4.343062 3.559633 1.364868 1.887944 1.814647 1.595909 5.503237 3.309845 3.50789 1.502383 5.665721 0.8566467 5.357306 2.23444 1.201748 10.51329 5.243498 0.9292497,3.254389318181819,,7.694757035013707,,3,6,0,0,1.502383,2,2,2,2,22
non-code-switch,PSU,97, ,由于 暑假 不 在 这儿 ， 在 这 期间 ， 我 的 家具 可以 免费 给 你 使用 。,2,,暑假,39.33191221470255,5.116298,NN,4,nsubj,2.225141 5.116298 3.496271 3.866924 4.326461 0.5364352 1.860497 2.180613 1.36112 0.4084151 3.971305 1.269655 4.963278 3.72347 2.889442 3.228392 2.253413 3.333082 1.168985,2.746273542105263,,9.304194947447806,,2,2,0,0,2.225141,1,2,1,2,19
non-code-switch,PSU,98, ,厨具 、 自行车 、 打印机 ， 如果 你 不 介意 ， 你 都 可以 使用 。,13,,都,33.27538851901145,2.119776,AD,15,advmod,6.168573 0.993751 4.021988 0.3343979 4.924562 1.382386 3.033678 1.911633 1.423948 7.681406 0.7051303 3.629706 2.119776 0.8893017 1.581263 1.366778,2.6355173687499995,,6.587295131068615,,1,2,0,0,3.629706,3,2,3,2,16
non-code-switch,PSU,114, ,上 一 波 大 甩卖 ： 各 种 厨房 用品 以及 电器 全部 清洗 、 消毒 过 请 放心 。,16,,消毒,40.27928297351286,5.029194,VV,14,conj,3.327505 1.508707 3.636363 2.888175 5.916502 2.692144 3.995174 4.174191 5.883419 5.786383 2.612373 5.212647 3.610129 4.920216 1.426054 5.029194 2.062883 4.856574 3.745045 0.9195535,3.710161575,,12.012245148550017,,2,2,0,1,4.920216,3,2,3,2,20
non-code-switch,PSU,119, ,房间 宽敞 明亮 ， 有 家具 ， 可 拎包 入住 。,6,,家具,38.99879812241052,5.540351,NN,5,dobj,5.415995 3.491162 6.150042 0.9867338 2.450217 5.540351 1.195986 2.788951 10.51329 5.243498 0.9292497,4.064134136363637,,7.397124631708757,,2,1,0,0,2.450217,2,2,2,2,11
non-code-switch,PSU,122, ,我 有 车 ， 周末 可以 一起 去 超市 采购 。,6,,可以,33.48917474623972,3.232036,VV,8,aux:modal,3.527254 2.296368 4.490378 0.84432 5.125366 3.232036 3.537407 1.639792 4.342761 3.115845 1.734263,3.0805263636363636,,6.115091280913276,,2,2,0,0,5.125366,2,2,2,2,11
