SentenceID,CodeSwitchedSentence,NumberOfCodeSwitching,CodeSwitch1,CodeSwitch2,CodeSwitch3,CodeSwitch4
4782,com 要 照片,1,com,,,
4783,出门 就 有 bus 站,1,bus,,,
4784,邮件 标明 apple watch,1,apple watch,,,
4785,month 包括 电,1,month,,,
4786,如 有 available,1,available,,,
4787,平时 基本 不 搞 party,1,party,,,
4788,前往 小 镇 bloomington,1,bloomington,,,
4789,住 park forest 小区,1,park forest,,,
4790,欢迎 email 咨询,1,email,,,
4791,com 发 图片,1,com,,,
4792,parking 全 包,1,parking,,,
4793,coupe 两 门,1,coupe,,,
4794,而且 dealer 还 不 一定 查 的 出来,1,dealer,,,
4795,firestone 贵 于 其他,1,firestone,,,
4796,但是 给 免费 transportation,1,transportation,,,
4797,很多 人 推荐 midas,1,midas,,,
4798,pep boys 给 免费 查 刹车,1,pep boys,,,
4799,hour 没有 便宜 的,1,hour,,,
4800,要 不 你 找 无 良 拖车 claim,1,claim,,,
4801,我 也 是 phd 女生,1,phd,,,
4802,过 马路 是 giant,1,giant,,,
4803,building 位置 离 车站 非常 近,1,building,,,
4804,包 bus pass 屋子 非常 干净,1,bus pass,,,
4805,这个 两 个 人 的 apartment 也 是 每 个 人 有 独立 卫生间,1,apartment,,,
4806,因为 heights 的 每个 人 的 独立 空间 比较 多,1,heights,,,
4807,两 个 都 是 女生 爱 干净 的 不 趴 踢 然后 希望 可以 有 租 pointe,1,pointe,,,
4808,lion crossing 的 房子,1,lion crossing,,,
4809,原 帖 是 http,1,http,,,
4810,house 一共 三 层 楼,1,house,,,
4811,地址 在 w aaron dr,1,w aaron dr,,,
4812,现有 east cherry lane house 一 个 卧室 出租,1,east cherry lane house,,,
4813,很 爱 干净 不 party,1,party,,,
4814,地址 在 w aaron dr,1,w aaron dr,,,
4815,我 有 一 个 大 房间 在 west cherry lane,1,west cherry lane,,,
4816,还有 giant 步行 都 只 两 三 分钟,1,giant,,,
4817,另 有 公交 去 其他 地方 比如 trader joe,1,trader joe,,,
4818,是 一 个 读 phd 的 女生,1,phd,,,
4819,building 位置 离 车站 非常 近,1,building,,,
4820,包 bus pass 屋子 非常 干净,1,bus pass,,,
4821,shelf bookcase 等等,1,shelf bookcase,,,
4822,park crest 小区 的 地理 位置 非常 好,1,park crest,,,
4823,旁边 就 是 giant,1,giant,,,
4824,两 人 都 是 graduate student,1,graduate student,,,
4825,人 非常 nice,1,nice,,,
4826,本人 在 state college 住 过 很多 小区,1,state college,,,
4827,park crest 的 公寓 性价比 真的 非常 高,1,park crest,,,
4828,如果 你 能 看到 这个 post 就 说明 房间 还 available,2,post,available,,
4829,请 问 各位 science and engineering 的 同学,1,science and engineering,,,
4830,如果 你 曾经 参与 过 一些 小型 的 engineering or science project,1,engineering or science project,,,
4831,比如 rube goldberg or solar car challenge,1,rube goldberg or solar car challenge,,,
4832,或者 其他 适合 高中生 的 项目 你 可获得 一 个 在 state college 的 暑期 实习 机会,1,state college,,,
4833,guaranteed deposit 我 也 已经 交 过 了,1,guaranteed deposit,,,
4834,com 这 是 暑 校 的 网址,1,com,,,
4835,房子 在 west cherry lane,1,west cherry lane,,,
4836,还有 giant 步行 都 只 两 三 分钟,1,giant,,,
4837,另 有 公交 去 其他 地方 比如 trader joe,1,trader joe,,,
4838,不 签 lease,1,lease,,,
4839,guaranteed deposit 我 也 已经 交 过 了,1,guaranteed deposit,,,
4840,她 给 你 发 了 email,1,email,,,
4841,同 lilian 的 遭遇 一模一样,1,lilian,,,
4842,有意 spring 开始 租,1,spring,,,
4843,zero fashion 主营 服饰,1,zero fashion,,,
4844,提 你 是 在 bbs 上 看到 的 帖子 还有 额外 优惠 哦,1,bbs,,,
4845,虽然 跟 男生 share 一 个 卫生间,1,share,,,
4846,每 个 savings account 只 有 前,1,savings account,,,
4847,因为 它们 是 prepaid card 不 是 信用卡,1,prepaid card,,,
4848,所以 不 会 产生 hard pull,1,hard pull,,,
4849,你 可以 用 你 的 外部 银行 的 ach 转 至少,1,ach,,,
4850,这 就 需要 另外 的 trick 去 开 免费 的 savings 账户 了,2,trick,savings,,
4851,向 net spend 系列 银行 账户 的 prepaid card account 一次性 转账,2,net spend,prepaid card account,,
4852,点击 move money,1,move money,,,
4853,此时 你 就 拥有 了 savings account,1,savings account,,,
4854,prepaid card account 和 savings account 可以 互相 随时 转账,2,prepaid card account,savings account,,
4855,把 所有 的 钱 都 挪 到 savings account 吧,1,savings account,,,
4856,不过 这个 fee 很 容易 避免,1,fee,,,
4857,那么 把 利息 划拨 到 debit card 账户,1,debit card,,,
4858,然后 过 几 天 用 你 的 外部 银行 的 ach 把 它 取 出来,1,ach,,,
4859,这样 就 可以 避免 maintenance fee,1,maintenance fee,,,
4860,自动 schedule 一 个,1,schedule,,,
4861,这样 也 可以 避免 maintenance fee,1,maintenance fee,,,
4862,可以 向 net spend 系列 银行 账户 转账 的 银行 包括 chase,2,net spend,chase,,
4863,其中 最 推荐 的 是 discover 和 ally,2,discover,ally,,
4864,像 chase 就 会 被 要求 去 一 趟 branch 验证 身份,2,chase,branch,,
4865,注意 有的 银行 如 boa,1,boa,,,
4866,citibank 等 无法 向 其 转账,1,citibank,,,
4867,让 它 每 月 往 net spend 系列 银行 账户 里 存 几 块 钱,1,net spend,,,
4868,用 他们 家 的 prepaid debit card 进行 消费,1,prepaid debit card,,,
4869,人 都 非常 nice,1,nice,,,
4870,com 如 有 意向,1,com,,,
4871,s cut 还 不错,1,s cut,,,
4872,附送 the last of us,1,the last of us,,,
4873,没有 签 leasing,1,leasing,,,
4874,所以 office 那里 没有 登记 我 的 名字,1,office,,,
4875,office 说 permit 必须 要 和 户主 的 名字 对应,2,office,permit,,
4876,所以 即使 可以 有 两 个 permit,1,permit,,,
4877,由于 visitor parking 在 月初 被 取消 了,1,visitor parking,,,
4878,devonshire dr 很 长,1,devonshire dr,,,
4879,现在 park crest 都 木 有 visitor parking 了,2,park crest,visitor parking,,
4880,说 取消 其实 是 没有 免费 visitor parking 了,1,visitor parking,,,
4881,jess 是 的 超 极 不 合理,1,jess,,,
4882,giant 我 听说 是 不 能 过夜,1,giant,,,
4883,接触 两 个 住 park crest,1,park crest,,,
4884,如果 名字 与 lease 上 不 一样,1,lease,,,
4885,就 会 收到 通知 to move,1,to move,,,
4886,email 联系 发 图片,1,email,,,
4887,请 给 我 email,1,email,,,
4888,state 和 local 所有 人 都 得 交,2,state,local,,
4889,information 这里 说 的 很 详细 了,1,information,,,
4890,价钱 比 the pointe 两 人 间 便宜 一点,1,the pointe,,,
4891,自 觉得 最 好 的 一 点 就 是 车站 在 pointe 前 一 站,1,pointe,,,
4892,因为 住 the pointe 人 太 多 了,1,the pointe,,,
4893,原 票 是 nyc,1,nyc,,,
4894,executive house 性价比 较 高,1,executive house,,,
4895,但是 由于 我们 的 lease 签署 较早,1,lease,,,
4896,经过 我们 refer,1,refer,,,
4897,还有 健康 水 cpb 紫 水,1,cpb,,,
4898,已经 renew 了 房子,1,renew,,,
4899,本来 stamford 就是 新房,1,stamford,,,
4900,上面 有 提到 入住 即 有 bus pass,1,bus pass,,,
4901,club house 中 有 健身房,1,club house,,,
4902,所以 想 找 一 个 单独 的 apartment,1,apartment,,,
4903,可以 看 我 的 帖子 http,1,http,,,
4904,如果 有 需要 的 同学 可以 联系 我 邮箱 team,1,team,,,
4905,房屋 格局 可以 在 www,1,www,,,
4906,com 上 看到,1,com,,,
4907,目前 使用 的 是 west penn power 的 电 和 columbia gas,2,west penn power,columbia gas,,
4908,因为 我们 将 会 break lease,1,break lease,,,
4909,将 直接 和 park crest 签订 合同,1,park crest,,,
4910,详情 请 查询 http,1,http,,,
4911,chart 届时 会 有 较多 手续 审查 你 的 收入 情况,1,chart,,,
4912,我们 有 park crest 的 房子 出租,1,park crest,,,
4913,可以 和 物业 签 lease,1,lease,,,
4914,详情 请 email 联系,1,email,,,
4915,税费 自负 另外 可以 订 美国 境内 机票 united,1,united,,,
4916,living room 提供 液晶 电视,1,living room,,,
4917,邻居 几乎 都 是 faculty,1,faculty,,,
4918,trader joe 都 不 远,1,trader joe,,,
4919,这个 gift card 可以 在 dell home 的 网站 使用,2,gift card,dell home,,
4920,搜索 penn state,1,penn state,,,
4921,详情 请 email 联系,1,email,,,
4922,过 马路 是 giant,1,giant,,,
4923,房子 在 west cherry lane,1,west cherry lane,,,
4924,还有 giant 都 只 走 两 三 分钟,1,giant,,,
4925,因为 要 share 浴室,1,share,,,
4926,lease 是 到 明年 八月 的,1,lease,,,
4927,edu 微 信,1,edu,,,
4928,floor plan 是 http,2,floor plan,http,,
4929,之前 那个 post 过期 了,1,post,,,
4930,直通 downtown 与 学校,1,downtown,,,
4931,小区 隔壁 是 state college area high school,1,state college area high school,,,
4932,支持 usb 输出,1,usb,,,
4933,edu 原 购买 网址 http,2,edu,http,,
4934,特此 提供 免费 查 vin 服务,1,vin,,,
4935,过 马路 是 giant,1,giant,,,
4936,有 健身房 游泳池 bus 也 越来越 方便,1,bus,,,
4937,或 着 email 联络 three,2,email,three,,
4938,club house 中 有 健身房,1,club house,,,
4939,虽然 box 小 一点,1,box,,,
4940,照片 的 drop box 链接 在 这里,1,drop box,,,
4941,急 求 两 张 ride for five 或是 能 坐 r,2,ride for five,r,,
4942,park forest villas 二 室 一 厅 房型,1,park forest villas,,,
4943,主要 是 american airline 和 united 这 两 个 公司 的,2,american airline,united,,
4944,比较 卫生 不 开 party,1,party,,,
4945,价格 比 imperial tower 实惠 些,1,imperial tower,,,
4946,求 加 att 的 family plan,2,att,family plan,,
4947,新泽西 hillsborough 商业 园区,1,hillsborough,,,
4948,我 护照 没有 过期 就 是 visa 过 了,1,visa,,,
4949,我 听说 如果 visa 过期 了 就是 不 能 出 美国 境内,1,visa,,,
4950,visa 过期 只 会 让 你 无法 入境 但 不 影响 出境,1,visa,,,
4951,到 department of ecosystem science and management 做 访问 学者,1,department of ecosystem science and management,,,
4952,价格 比 imperial tower 实惠 些,1,imperial tower,,,
4953,blue course commons 小区,1,blue course commons,,,
4954,不 在家 开 party,1,party,,,
4955,html 有意 者 请 联系,1,html,,,
4956,一 年 前 从 dealer 买 的,1,dealer,,,
4957,html 还有 入门 吉他 一 把,1,html,,,
4958,求 ride 电话,1,ride,,,
4959,比较 适合 放在 房间 里 http,1,http,,,
4960,全新 体重 秤 balance form scale,1,balance form scale,,,
4961,包括 queen size 的 一 套 大 床,1,queen size,,,
4962,我 现在 在 pointe,1,pointe,,,
4963,park crest terrace 网站,1,park crest terrace,,,
4964,马路 对面 就是 giant 超市,1,giant,,,
4965,park crest terrace 网站,1,park crest terrace,,,
4966,马路 对面 就是 giant 超市,1,giant,,,
4967,有 厚 case 保护,1,case,,,
4968,我 这里 是 pointe 小区,1,pointe,,,
4969,包 bus pass,1,bus pass,,,
4970,旁边 紧邻 weiss 超市,1,weiss,,,
4971,想要 那个 instant pot,1,instant pot,,,
4972,两 个 end table,1,end table,,,
4973,楼 主 随便 找 个 google drive,1,google drive,,,
4974,房子 位于 学校 北部 的 pointe 小区,1,pointe,,,
4975,lease 到 明年 八月 结束,1,lease,,,
4976,房子 是 fully furnished,1,fully furnished,,,
4977,s 等 卖 organic food 的 超市,2,s,organic food,,
4978,小区 门口 就 有 bus,1,bus,,,
4979,小区 提供 免费 bus pass 房子 除了 gas 和 电 不 包,2,bus pass,gas,,
4980,com 或者 电话,1,com,,,
4981,现 转让 位于 downtown 的 mid,2,downtown,mid,,
4982,woodbury 以及 中途 地点 均 可 停,1,woodbury,,,
4983,请 问 还 需要 ride 吗,1,ride,,,
4984,这 是 我 的 帖子 http,1,http,,,
4985,城南 的 executive house apt 两 室 一 厅,1,executive house apt,,,
4986,这 是 我 的 帖子 http,1,http,,,
4987,这 是 我 的 帖子 http,1,http,,,
4988,房屋 格局 可以 在 www,1,www,,,
4989,com 上 看到,1,com,,,
4990,目前 使用 的 是 west penn power 的 电 和 columbia gas,2,west penn power,columbia gas,,
4991,因为 我们 将 会 break lease,1,break lease,,,
4992,将 直接 和 park crest 签订 合同,1,park crest,,,
4993,详情 请 查询 http,1,http,,,
4994,chart 届时 会 有 较多 手续 审查 你 的 收入 情况,1,chart,,,
4995,full size 的 车,1,full size,,,
4996,才 能 办 denial letter,1,denial letter,,,
4997,才 能 办 denial letter,1,denial letter,,,
4998,还 要 denial letter 有 什么 用,1,denial letter,,,
4999,com 非常 感谢,1,com,,,
5000,我 是 realize,1,realize,,,
5001,城南 的 executive house apt 两 室 一 厅,1,executive house apt,,,
5002,城南 的 executive house apt 两 室 一 厅,1,executive house apt,,,
5003,以前 曾 获 过 csc 资助 在 澳洲 呆 过 一 年,1,csc,,,
5004,他 的 single house 十月 有 一 间 房,1,single house,,,
5005,我 家 是 one bedroom apartment,1,one bedroom apartment,,,
5006,大致 来说 我 目前 大概 是 打算 take a year leave,1,take a year leave,,,
5007,你 好 我 有 房 出租 在 copper beech,1,copper beech,,,
5008,城南 的 executive house apt 两 室 一 厅,1,executive house apt,,,
5009,我 有 房子 的 在 pointe 想 住 吗,1,pointe,,,
5010,要 出租 的 是 更加 宽敞 的 大 卧室 first bedroom,1,first bedroom,,,
5011,包 bus pass,1,bus pass,,,
5012,我 是 sherry,1,sherry,,,
5013,可以 tag 各 种 品牌 关注 时尚 潮流 和 最新 动态,1,tag,,,
5014,想 加入 family plan,1,family plan,,,
5015,直通 downtown 与 学校,1,downtown,,,
5016,直通 downtown 与 学校,1,downtown,,,
5017,这 周 求 不到 就 amazon 了 有的 话 微 信,1,amazon,,,
5018,我 有 一 款 九 格 白色 organizer,1,organizer,,,
5019,原 购买 网址 http,1,http,,,
5020,com 和 我们 联系,1,com,,,
5021,在 app store 中 搜索,1,app store,,,
5022,在 app store 中 搜索,1,app store,,,
5023,park forest apartments 出租 卧室 一 间,1,park forest apartments,,,
5024,推荐 林 牧师 所在 的 教会 在 easterly parkway 小学 旁边,1,easterly parkway,,,
5025,新泽西 hillsborough 商业 园区 邮箱,1,hillsborough,,,
5026,不 是 downtown 范围,1,downtown,,,
5027,包 bus pass,1,bus pass,,,
5028,全 新 的 muffler,1,muffler,,,
5029,一 年 没有 出 过 任何 事故 vin,1,vin,,,
5030,这 是 target 的 商品 链接,1,target,,,
5031,详情 可以 了解 http,1,http,,,
5032,park forest apartment 一 室 一 厅,1,park forest apartment,,,
5033,换 了 个 air,1,air,,,
5034,park forest apartments 一 室 一 厅,1,park forest apartments,,,
5035,park forest apartments 门口 有 公交 通向 学校,1,park forest apartments,,,
5036,是 state college 中 性价比 很 高 的 小区,1,state college,,,
5037,sce 性价比 最高 的 小区,1,sce,,,
5038,park forest 暖气 免费,1,park forest,,,
5039,下 周 available 的 时间,1,available,,,
5040,可以 加 lease,1,lease,,,
5041,房子 是 furnished,1,furnished,,,
5042,小区 还 提供 免费 的 bus pass,1,bus pass,,,
5043,继续 ding 一下,1,ding,,,
5044,在 park 分校,1,park,,,
5045,都 很 nice,1,nice,,,
5046,房屋 格局 可以 在 www,1,www,,,
5047,com 上 看到,1,com,,,
5048,目前 使用 的 是 west penn power 的 电 和 columbia gas,2,west penn power,columbia gas,,
5049,因为 我们 是 break lease,1,break lease,,,
5050,将 直接 和 park crest 签订 合同,1,park crest,,,
5051,朋友 是 phd 男生,1,phd,,,
5052,因为 share 卫生间 问题,1,share,,,
5053,直通 downtown 与 学校,1,downtown,,,
5054,现 住 pointe 四 人间,1,pointe,,,
5055,是 downtown 那儿,1,downtown,,,
5056,allen st 与 beaver 十字 路口 就 能 看到 他们 的 办公室,2,allen st,beaver,,
5057,va 需要 ride 的 可以 联系 我,2,va,ride,,
5058,apartment 为 两 室 两 厅,1,apartment,,,
5059,如 有 available,1,available,,,
5060,park crest terrace 小区 现在 停车 需要 permit,2,park crest terrace,permit,,
5061,首先 进入 www,1,www,,,
5062,这个 是 不 用 code 也 能 拿到 的,1,code,,,
5063,他 家 的 return 是 完全 free 的,2,return,free,,
5064,公寓 背后 直接 就 是 biking trail 到 学校,1,biking trail,,,
5065,有 大量 free parking,1,free parking,,,
5066,所以 整个 大 living room 也 完全 是 自己 用,1,living room,,,
5067,sharing 价格 可 议,1,sharing,,,
5068,· best equipment among all honda accord models,1,best equipment among all honda accord models,,,
5069,· super engine runs great,1,super engine runs great,,,
5070,· leather seat,1,leather seat,,,
5071,· everything power,1,everything power,,,
5072,· sun roof,1,sun roof,,,
5073,· added back camera and backup radar sound alert,1,added back camera and backup radar sound alert,,,
5074,· tinted window to prevent sun shine,1,tinted window to prevent sun shine,,,
5075,· covered front hood,1,covered front hood,,,
5076,然后 从 nj 回 sc 吗,2,nj,sc,,
5077,没有 powered door lock,1,powered door lock,,,
5078,没有 powered window,1,powered window,,,
5079,html 绿色 自行车 配送 头盔,1,html,,,
5080,family plan 缺 人 的 可以 加 我 哈,1,family plan,,,
5081,我 最近 出 了 一 款 app,1,app,,,
5082,你 每 在 我 这 post 一 份 笔记,1,post,,,
5083,如果 你 能 post 几 门 课 的 笔记,1,post,,,
5084,queen size 床,1,queen size,,,
5085,平时 在 honda 店 定期 保养,1,honda,,,
5086,com 要 照片 及 更 详细 信息,1,com,,,
5087,城南 的 executive house apt 两 室 一 厅,1,executive house apt,,,
5088,放在 toilet 洗 衣服 很 方便,1,toilet,,,
5089,outlet 等 地方,1,outlet,,,
5090,请 问 有 同学 认识 打 网球 的 同学 有 兴趣 做 tennis 网球 陪练 老师,1,tennis,,,
5091,教 儿童 学员 if you are interested,1,if you are interested,,,
5092,只 知道 韩国 留学生 有组织 tennis club,1,tennis club,,,
5093,seek tennis 网球 陪练 老师,1,seek tennis,,,
5094,教 儿童 学员 if you are interested,1,if you are interested,,,
5095,tennis 网球 陪练 老师,1,tennis,,,
5096,教 儿童 学员 if you are interested,1,if you are interested,,,
5097,tennis 网球 陪练 老师,1,tennis,,,
5098,教 儿童 学员 if you are interested,1,if you are interested,,,
5099,mai 了 吗,1,mai,,,
5100,very good 该 车 为 通用 旗下 品牌,1,very good,,,
5101,如果 有 full,1,full,,,
5102,自 驾 去 了 趟 virginia,1,virginia,,,
5103,com 谢谢 啦,1,com,,,
5104,preferred 通讯 方式 是 greenwood,2,preferred,greenwood,,
5105,com 有时候 回信 慢,1,com,,,
5106,您 好 请 问 queen size bed and box,1,queen size bed and box,,,
