sent_type,university,sent_id,original_sentence,translation,word_id,first_cs_word_form,first_cs_word_translation,frequency_first_cs_word_trans,surprisal_first_cs_word_trans,pos_tag_first_cs_word_trans,governor_first_cs_word_trans,deprel_first_cs_word_trans,bilingual_corpus_frequency_first_cs_word,bilingual_corpus_frequency_first_cs_word_trans,length_first_cs_word_form,length_first_cs_word_trans,dependency_distance,if_it_is_root,if_previous_word_is_punctuation
non-code-switch,PSU,3358, ,车 比较 新 ， 也 不用 担心 什么 毛病 。,7,,担心,6.17E-17,1.280754,VV,3,conj,,1.0318100983861277E-4,,2,4,0,0
non-code-switch,PSU,3407, ,步行 到 小区 要 多少 时间 ？,3,,小区,2.04E-17,5.88062,NN,2,dobj,,6.979891842023804E-4,,2,1,0,0
non-code-switch,PSU,3420, ,我们 是 联合 培养 博士 ， 男生 。,5,,博士,8.19E-17,0.8893017,NN,4,dobj,,1.2138942333954442E-5,,2,1,0,0
non-code-switch,PSU,3440, ,享受 田园 生活 及 绿色 蔬菜 产品 。,3,,生活,1.74E-15,0.5049582,NN,7,conj,,1.699451926753622E-4,,2,4,0,0
non-code-switch,PSU,3450, ,拎包 即 住 。,1,,拎包,5.06E-20,Infinity,NN,3,nsubj,,2.1243149084420275E-4,,2,2,0,0
non-code-switch,PSU,3451, ,我 要 穿衣镜,3,,穿衣镜,2.24E-20,8.909393,VV,0,root,,1.2138942333954442E-5,,3,0,1,0
non-code-switch,PSU,3474, ,我 同时 会 赠送 笼子 和 饲料 。,5,,笼子,1.83E-18,6.443947,NN,7,conj,,6.069471166977221E-6,,2,2,0,0
non-code-switch,PSU,3496, ,拎包 入住 即可 ！,3,,即可,7.77E-20,4.938469,AD,1,advmod,,6.069471166977221E-6,,2,2,0,0
non-code-switch,PSU,3498, ,平时 白天 基本 都 在 实验室 ， 下班 回家 休息 。,6,,实验室,7.64E-20,3.965756,NN,8,nmod:prep,,2.4277884667908884E-5,,3,2,0,0
non-code-switch,PSU,3499, ,房子 已 出租 ， 勿 联系 ， 谢谢 关注,8,,谢谢,1.57E-17,5.450413,VV,3,conj,,1.7601466384233942E-4,,2,5,0,1
non-code-switch,PSU,3504, ,求 一起 。,1,,求,1.93E-16,4.792746,VV,0,root,,2.9740408718188386E-4,,1,0,1,0
non-code-switch,PSU,3507, ,落地 风扇 5$8 .,2,,风扇,1.27E-18,6.150118,VV,0,root,,3.641682700186333E-5,,2,0,1,0
non-code-switch,PSU,3517, ,因 工作 安排 ， 需 提前 回国 。,2,,工作,4.26E-15,3.567415,NN,3,compound:nn,,1.153199521725672E-4,,2,1,0,0
non-code-switch,PSU,3523, ,随时 拎包 入住 一 室 一 厅 一 卫 一 个 阳台 。,7,,厅,1.16E-16,0.2688453,NN,9,dep,,3.5809879885165605E-4,,1,2,0,0
non-code-switch,PSU,3530, ,我们 也 有 洲际 搬家 的 服务 。,2,,也,5.45E-15,1.490694,AD,3,advmod,,9.89323800217287E-4,,1,1,0,0
non-code-switch,PSU,3569, ,社区 有 免费 的 健身 馆 等 公共 设施 。,8,,公共,2.73E-16,3.922007,JJ,9,amod,,4.248629816884055E-5,,2,1,0,0
non-code-switch,PSU,3572, ,可 实现 真正 的 拎包 入住 ！,3,,真正,4.13E-16,3.038092,JJ,5,amod,,1.2138942333954442E-5,,2,2,0,0
non-code-switch,PSU,3576, ,男生 女生 ？,1,,男生,2.24E-18,5.035784,NN,2,compound:nn,,1.7601466384233942E-4,,2,1,0,0
non-code-switch,PSU,3608, ,现有 的 东西 都 会 留下 使用 。,3,,东西,4.28E-16,2.706021,NN,6,nsubj,,1.0925048100558999E-4,,2,3,0,0
non-code-switch,PSU,3610, ,时间 比较 紧张 ， 楼 主 充满 十分 的 诚意 。,8,,十分,4.75E-16,4.475477,JJ,10,amod,,1.3959783684047608E-4,,2,2,0,0
non-code-switch,PSU,3635, ,顶 一 顶 ， 还 有 一 个 衣架 和 柜子 可以 免费 送 ～,11,,柜子,2.69E-19,6.050651,NN,6,dobj,,8.49725963376811E-5,,2,5,0,0
non-code-switch,PSU,3679, ,车况 一直 很 好 ， 没有 出 过 一 丁 点 毛病 ， 而且 特别 省 油 。,2,,一直,3.21E-16,3.926887,AD,4,advmod,,8.49725963376811E-5,,2,2,0,0
non-code-switch,PSU,3686, ,有 耐心 ， 有 业余 陪练 经历 资费 价格 ： $ 25/hour ；,9,,价格,6.70E-16,4.770443,NN,7,dobj,,2.4277884667908884E-4,,2,2,0,0
non-code-switch,PSU,3705, ,有 独立 的 卫生间 ！,4,,卫生间,4.05E-18,4.02017,NN,1,dobj,,4.552103375232916E-4,,3,3,0,0
non-code-switch,PSU,3714, ,现在 已经 有 两 个 女生 还 需要 一 个 女生 。,11,,女生,5.11E-18,3.740597,NN,8,dobj,,3.156125006828155E-4,,2,3,0,0
non-code-switch,PSU,3721, ,我 有 一 只 狗 狗 。,6,,狗,1.00E-17,5.291938,NN,2,dobj,,3.641682700186333E-5,,1,4,0,0
non-code-switch,PSU,3756, ,几 点 出发 呢 ?,2,,点,6.26E-16,2.756397,M,1,mark:clf,,1.0318100983861277E-4,,1,1,0,0
non-code-switch,PSU,3769, ,因为 出行 日期 变更 ， 多 买 了 一 张 票 。,2,,出行,3.18E-18,5.498046,NN,3,compound:nn,,1.2138942333954442E-5,,2,1,0,0
non-code-switch,PSU,3777, ,新房 还 没有 住 ， 各 种 设施 齐全 。,3,,没有,2.81E-15,1.563529,VE,0,root,,4.4307139518933716E-4,,2,0,1,0
non-code-switch,PSU,3793, ,还有 贴心 的 定期 安全 检查 。,1,,还有,2.17E-19,3.674056,AD,4,advmod,,1.9422307734327107E-4,,2,3,0,0
non-code-switch,PSU,3797, ,请问 ， 您 的 联系 方式 ?,6,,方式,9.37E-16,4.694092,NN,1,dep,,1.9422307734327107E-4,,2,5,0,0
non-code-switch,PSU,3806, ,房间 位 于 一 楼 。,1,,房间,3.80E-17,5.415995,NN,2,nsubj,,8.922122615456515E-4,,2,1,0,0
non-code-switch,PSU,3814, ,之后 我 会 回来 继续 住 ， 细节 可以 商量 。,6,,住,3.88E-16,4.362976,VV,4,conj,,5.523218761949271E-4,,1,2,0,0
non-code-switch,PSU,3851, ,个人 简历 ， 三 篇 代表性 论文 ；,4,,三,3.17E-15,3.137226,CD,7,nummod,,6.676418283674943E-4,,1,3,0,1
non-code-switch,PSU,3852, ,博士 论文 简介 （ 限 一 页 ） 。,5,,限,7.31E-17,4.354758,VV,0,root,,2.4277884667908884E-5,,1,0,1,1
non-code-switch,PSU,3872, ,可以 ， 请 发 邮件 联系 吧 ~,1,,可以,2.86E-15,3.535944,VV,4,dep,,0.0022092875047797084,,2,3,0,0
non-code-switch,PSU,3880, ,车况 很 好 ， 平时 很 爱惜 车 。,3,,好,1.73E-15,3.559633,VA,0,root,,0.001128921637057763,,1,0,1,0
non-code-switch,PSU,3882, ,不 是 很 了解 ， 恳请 指点 迷津 ！,8,,迷津,3.67E-19,7.516955,NN,7,dobj,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,3889, ,希望 可以 聊天 打发 时间 ， 分摊 油 费 。,4,,打发,1.16E-18,3.677439,VV,1,ccomp,,6.069471166977221E-6,,2,3,0,0
non-code-switch,PSU,3892, ,暑假 毕业 周,1,,暑假,8.29E-18,5.211875,NN,2,nsubj,,9.104206750465832E-5,,2,1,0,0
non-code-switch,PSU,3906, ,房子 位于 公寓 的 四 楼 。,5,,四,1.69E-15,3.141644,CD,2,nmod:range,,1.8815360617629385E-4,,1,3,0,0
non-code-switch,PSU,3912, ,房子 是 两 层 ， 一 层 是 厨房 ， 餐厅 ， 客厅 ， 和 一 个 卫生间 ， 很 宽敞 。,9,,厨房,1.60E-17,4.975889,NN,2,conj,,4.0665456818747385E-4,,2,7,0,0
non-code-switch,PSU,3916, ,如 有 兴趣 可以 电话 联系 814,5,,电话,2.47E-16,4.842637,NN,6,compound:nn,,1.9422307734327107E-4,,2,1,0,0
non-code-switch,PSU,3937, ,发 了 邮件 要 吉他 ， 楼 主 也 不 回复 呀,11,,回复,5.28E-18,3.857848,VV,1,dep,,4.855576933581777E-5,,2,10,0,0
non-code-switch,PSU,3950, ,我 经常 去 ， 基本上 每 半 个 月 就要 跑 一 个 来回 。,6,,每,9.51E-16,2.62954,DT,9,det,,2.3670937551211163E-4,,1,3,0,0
non-code-switch,PSU,3961, ,来电 请 注明 租房,1,,来电,2.24E-18,5.976814,NN,3,nsubj,,6.069471166977221E-6,,2,2,0,0
non-code-switch,PSU,3967, ,房租 ： 288+ 电气 网 （ 约$320 / 月 ） 。,9,,月,5.24E-15,3.459783,M,7,mark:clf,,3.763072123525877E-4,,1,2,0,1
non-code-switch,PSU,3968, ,走 一 分钟 到达 公园 ， 锻炼 身体 十分 方便 。,2,,一,1.35E-14,2.174368,CD,1,nmod:range,,0.004236490874550101,,1,1,0,0
non-code-switch,PSU,3978, ,拎包 入住 ， 我 房间 的 家具 包含 ：,7,,家具,1.16E-17,4.676061,NN,8,nsubj,,6.130165878646994E-4,,2,1,0,0
non-code-switch,PSU,3995, ,车子 新旧 程度 如何 ？,2,,新旧,1.39E-17,5.856373,NN,3,compound:nn,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,3999, ,欢迎 试车 。,2,,试车,1.90E-18,7.052974,VV,1,ccomp,,1.2138942333954442E-5,,2,1,0,0
non-code-switch,PSU,4043, ,可 养 宠物 .,3,,宠物,1.71E-18,2.731424,NN,2,dobj,,3.641682700186333E-5,,2,1,0,0
non-code-switch,PSU,4049, ,房子 是 四 人间 ， 独立 卧室 和 卫浴 ， 和 另外 三 个 人 共用 客厅 厨房 。,16,,共用,4.01E-18,Infinity,JJ,17,amod,,1.2138942333954442E-5,,2,1,0,0
non-code-switch,PSU,4053, ,还 在 国内 ， 邮件 联系 ？,3,,国内,5.42E-16,3.010141,NN,6,nmod:prep,,9.104206750465832E-5,,2,3,0,0
non-code-switch,PSU,4055, ,车况 信息 透明 ， 可 提供 维修 维护 信息 。,9,,信息,8.20E-16,3.446329,NN,8,dobj,,2.002925485102483E-4,,2,1,0,0
non-code-switch,PSU,4069, ,你 一 听到 旅行 就 控制 不 了 体内 的 洪荒 之 力 ？,9,,体内,1.00E-17,4.920858,NN,6,dobj,,6.069471166977221E-6,,2,3,0,0
non-code-switch,PSU,4077, ,一 个 卧室 直接 面对 公园 。,6,,公园,3.69E-17,4.085226,NN,5,dobj,,9.104206750465832E-5,,2,1,0,0
non-code-switch,PSU,4122, ,骗子 死 全家,3,,全家,5.15E-21,4.834363,NN,2,dobj,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,4157, ,今天 有 一 个 非常 好 的 工作 机会 跟 大家 分享 。,6,,好,1.73E-15,1.351109,JJ,9,amod,,0.001128921637057763,,1,3,0,0
non-code-switch,PSU,4163, ,倒是 需要 一 个 路由器 ， 这个 路由 发射 距离 多 大 ？,5,,路由器,6.33E-19,4.93294,NN,2,dobj,,1.8208413500931665E-5,,3,3,0,0
non-code-switch,PSU,4179, ,期待 世界 奇观 之 旅 ， 租车 比较 方便 ， 期待 与 您 同行 ！,5,,旅,1.61E-17,4.028895,NN,1,dobj,,6.069471166977221E-6,,1,4,0,0
non-code-switch,PSU,4183, ,准备 去 纽约 看 无畏 号 航母 博物馆 ， 有 人 同行 吗 ？,3,,纽约,4.68E-17,3.069265,NR,2,dobj,,7.890312517070388E-5,,2,1,0,0
non-code-switch,PSU,4188, ,公共 区域 的 厨具 可以 共用 。,4,,厨具,4.40E-20,6.128469,NN,5,nsubj,,3.641682700186333E-5,,2,1,0,0
non-code-switch,PSU,4193, ,没 拍 照片 ， 大 物品 5-Jan 美元 一 个 ， 小 物品 直接 赠送 。,5,,大,4.04E-15,3.655402,JJ,6,amod,,0.0010014627425512415,,1,1,0,1
non-code-switch,PSU,4194, ,继续 出售 其它 物品 ， 大 物品 3-Jan 元 （ 除了 小 电话 ） ， 小 物品 免费 赠送 。,4,,物品,5.96E-17,3.006222,NN,2,dobj,,5.462524050279499E-5,,2,2,0,0
non-code-switch,PSU,4207, ,给 个 联系 方式,4,,方式,9.37E-16,4.424437,NN,1,dobj,,1.9422307734327107E-4,,2,3,0,0
non-code-switch,PSU,4211, ,房子 是 两 室 一 厅 一 卫 。,3,,两,2.28E-15,2.799519,CD,8,nummod,,0.0013352836567349887,,1,5,0,0
non-code-switch,PSU,4232, ,公司 可以 为 优秀 员工 办理 工作 身份 签证 ， 但 不 需要 解决 身份 者 优先 。,6,,办理,1.20E-16,4.766292,VV,0,root,,8.49725963376811E-5,,2,0,1,0
non-code-switch,PSU,4233, ,欢迎 没有 工作 经验 者 来 公司 实习 。,2,,没有,2.81E-15,4.3568,VE,5,acl,,4.4307139518933716E-4,,2,3,0,0
non-code-switch,PSU,4235, ,有 相关 工作 经验 或 学生会 活动 经验 者 优先 考虑 。,2,,相关,3.12E-16,3.597105,JJ,3,amod,,1.2138942333954442E-5,,2,1,0,0
non-code-switch,PSU,4238, ,职位 职责 ： 帮助 中国 学生 申请 美国 高中 ， 大学 ， 研究生 及 转学 ；,11,,大学,7.24E-16,1.870266,NN,15,nmod:topic,,4.855576933581777E-5,,2,4,0,1
non-code-switch,PSU,4239, ,搜集 整理 客户 资料 ， 制定 合理 的 申请 时间 安排 计划 ；,9,,申请,2.38E-16,4.31701,NN,10,compound:nn,,1.5173677917443054E-4,,2,1,0,0
non-code-switch,PSU,4241, ,了解 美国 教育 体系 ， 熟悉 高中 、 大学 或 研究生 的 申请 流程 ；,13,,申请,2.38E-16,4.185759,NN,14,compound:nn,,1.5173677917443054E-4,,2,1,0,0
non-code-switch,PSU,4248, ,有意 向 回国 开发 国内 市场 者 优先 。,5,,国内,5.42E-16,5.061857,NN,6,compound:nn,,9.104206750465832E-5,,2,1,0,0
non-code-switch,PSU,4252, ,提供 留学 美国 的 学业 安排 规划 的 咨询 和 指导 ， 指导 学生 制订 学习 计划 ；,2,,留学,6.20E-17,4.697453,VV,11,acl,,1.2138942333954442E-5,,2,9,0,0
non-code-switch,PSU,4255, ,有 很 强 的 适应性 和 应变 能力 ， 能够 灵活 处理 突发 问题 ；,7,,应变,6.81E-18,4.969377,NN,8,compound:nn,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,4257, ,拥有 有效 合法 驾照 优先 。,3,,合法,1.54E-16,4.661476,JJ,4,amod,,1.8208413500931665E-5,,2,1,0,0
non-code-switch,PSU,4260, ,职位 职责 ： 为 公司 提供 接待 咨询 地产 客户 服务 。,10,,客户,9.52E-17,5.341367,NN,11,compound:nn,,1.8208413500931665E-5,,2,1,0,0
non-code-switch,PSU,4261, ,介绍 公司 地产 服务 项目 ， 了解 客户 需求 ， 做 市场 调研 ；,7,,了解,3.70E-16,4.73655,VV,0,root,,3.0347355834886106E-5,,2,0,1,1
non-code-switch,PSU,4262, ,搜寻 地产 资料 ， 找到 符合 客户 需求 的 地产 ；,7,,客户,9.52E-17,3.203472,NN,8,compound:nn,,1.8208413500931665E-5,,2,1,0,0
non-code-switch,PSU,4263, ,职位 要求 ： 具有 房地产 相关 领域 必备 的 基础 知识 ；,8,,必备,4.17E-20,5.001786,JJ,11,amod,,2.4277884667908884E-5,,2,3,0,0
non-code-switch,PSU,4276, ,一系列 的 餐具 ， 锅 若干 ， 价格 面议 。,5,,锅,3.15E-19,5.416348,NN,9,nmod:topic,,6.069471166977221E-6,,1,4,0,1
non-code-switch,PSU,4284, ,照片 链接 可以 打开 了 ， 请 大家 多多 关注 。,1,,照片,7.17E-17,5.249664,NN,2,compound:nn,,1.5780625034140776E-4,,2,1,0,0
non-code-switch,PSU,4291, ,很 好 的 锅,4,,锅,3.15E-19,5.194149,NN,0,root,,6.069471166977221E-6,,1,0,1,0
non-code-switch,PSU,4299, ,公寓 为 二 室 一 大 厅 ， 位 于 一 楼 ， 卫生间 两 个 ， 共同 一 间 浴室 。,1,,公寓,1.10E-17,4.876083,NN,7,nsubj,,6.372944725326083E-4,,2,6,0,0
non-code-switch,PSU,4306, ,本人 来 美 前 在 北京 某 高校 任 专职 体育 教师 多 年 ， 专业 网球 教练 ， 有 超 十 年 的 网球 教学 经验 。,11,,体育,1.67E-16,4.748126,NN,12,compound:nn,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,4308, ,您 是 家长 希望 自己 的 小孩 能 在 网球 上 建立 特长 ， 参加 比赛 ， 建立 自信 ， 获得 荣誉,13,,特长,8.73E-18,5.949703,NN,12,dobj,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,4331, ,链接 中 显示 的 是 不 含 税 价格 ， 含 税 是 63,14,,63,,Infinity,CD,13,dep,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,4339, ,可 提供 接送 ！,2,,提供,8.47E-16,2.811677,VV,0,root,,3.823766835195649E-4,,2,0,1,0
non-code-switch,PSU,4343, ,已 找到 一 只 ， 其他 的 速度 啊 ！,3,,一,1.35E-14,1.872935,CD,4,dep,,0.004236490874550101,,1,1,0,0
non-code-switch,PSU,4348, ,求购 电风扇 ， 已经 给 你 发 邮件 了 。,1,,求购,2.12E-19,6.600883,NN,2,compound:nn,,3.641682700186333E-5,,2,1,0,0
non-code-switch,PSU,4375, ,如果 是 专业 教练 ， 可以 去 学校 球队 看看 ， 是否 招 助教,3,,专业,5.36E-16,4.191337,JJ,4,amod,,7.283365400372666E-5,,2,1,0,0
non-code-switch,PSU,4380, ,和 老婆 9,2,,老婆,1.94E-17,4.996691,NN,0,root,,1.2138942333954442E-5,,2,0,1,0
non-code-switch,PSU,4406, ,非常 奇怪 ， 没有 附件 。,5,,附件,2.09E-17,5.849595,NN,4,dobj,,3.0347355834886106E-5,,2,1,0,0
non-code-switch,PSU,4410, ,不 知道 最后 楼 主 怎样 处理 的 ？,3,,最后,4.27E-16,3.705715,JJ,4,amod,,6.676418283674943E-5,,2,1,0,0
non-code-switch,PSU,4424, ,现价 $100  就 卖 ！,3,,就,3.73E-15,3.092635,AD,4,advmod,,7.40475482371221E-4,,1,1,0,0
non-code-switch,PSU,4448, ,更新 一下 。,2,,一下,1.81E-16,5.046104,AD,1,advmod,,2.670567313469977E-4,,2,1,0,0
non-code-switch,PSU,4457, ,求 吸尘器 图,3,,图,1.94E-16,4.390483,NN,1,dobj,,6.676418283674943E-5,,1,2,0,0
non-code-switch,PSU,4459, ,车 的 外观 不 吹 的 说 ， 基本 全新 .,3,,外观,1.16E-17,2.189631,NN,5,nsubj,,1.2138942333954442E-5,,2,2,0,0
non-code-switch,PSU,4466, ,特别 适合 带 孩子 的 一 家 人 居住 。,4,,孩子,4.17E-16,2.501022,NN,3,dobj,,4.248629816884055E-5,,2,1,0,0
non-code-switch,PSU,4495, ,不 会 给 病人 注射 吧 ？,2,,会,3.45E-15,2.897921,VV,3,aux:modal,,4.612798086902688E-4,,1,1,0,0
non-code-switch,PSU,4511, ,你 的 图片 里 都 是 车 ， 哪里 有 电视,7,,车,1.90E-16,4.980191,NN,0,root,,3.5202932768467883E-4,,1,0,1,0
non-code-switch,PSU,4527, ,房子 离 学校 不要 太远 即可 。,3,,学校,6.26E-16,3.069816,NN,4,nmod:prep,,4.916271645251549E-4,,2,1,0,0
non-code-switch,PSU,4544, ,小区 旁边 有 个 小 公园 可 散步 或 跑步 ；,5,,小,7.75E-16,1.893947,JJ,6,amod,,2.7919567368095216E-4,,1,1,0,0
non-code-switch,PSU,4573, ,房东 是 美国 白人 大叔 ， 热情 友好 ， 喜欢 和 人 聊天 ， 是 联系 口语 的 好 机会 哦 。,17,,口语,7.74E-18,6.037158,NN,20,nmod:assmod,,1.8208413500931665E-5,,2,3,0,0
non-code-switch,PSU,4603, ,本人 女 ， 带 两 个 女儿 一起 住 ， 需要 租赁 两 个 房间 。,12,,租赁,4.96E-17,5.783174,NN,15,compound:nn,,1.2138942333954442E-5,,2,3,0,0
non-code-switch,PSU,4607, ,管理 此 线 五 年 。,1,,管理,2.55E-15,4.461753,VV,0,root,,1.3352836567349886E-4,,2,0,1,0
non-code-switch,PSU,4609, ,有 两 人 离开 ， 现 想 找 两 位 加入 。,1,,有,1.01E-14,2.715695,VE,0,root,,0.004060476210707761,,1,0,1,0
non-code-switch,PSU,4610, ,能 呆 至少 一 年 的 请 联系 。,4,,一,1.35E-14,1.478483,CD,8,dep,,0.004236490874550101,,1,4,0,0
non-code-switch,PSU,4611, ,再 找 人 麻烦 。,1,,再,6.55E-16,4.003255,AD,2,advmod,,1.153199521725672E-4,,1,1,0,0
non-code-switch,PSU,4613, ,多少 钱 一 张 票 ？,5,,票,4.75E-17,2.694264,NN,0,root,,3.641682700186333E-5,,1,0,1,0
non-code-switch,PSU,4620, ,因为 长途 搬家 不 方便 携带 ， 故 忍痛 卖 之 。,10,,卖,4.09E-17,4.92461,VV,9,ccomp,,1.0925048100558999E-4,,1,1,0,0
non-code-switch,PSU,4624, ,时间 价格 好 商量 。,1,,时间,9.88E-16,3.803211,NN,2,compound:nn,,2.670567313469977E-4,,2,1,0,0
non-code-switch,PSU,4631, ,请 邮件 联系,1,,请,1.93E-16,4.366777,VV,0,root,,8.072396652079705E-4,,1,0,1,0
non-code-switch,PSU,4642, ,当然 可以 ！,2,,可以,2.86E-15,2.532127,VA,0,root,,0.0022092875047797084,,2,0,1,0
non-code-switch,PSU,4650, ,不过 只 限 女生,3,,限,7.31E-17,3.874692,VV,0,root,,2.4277884667908884E-5,,1,0,1,0
non-code-switch,PSU,4665, ,我 怎么 就 恶心 回复 了 ， 我 只是 向 万一 不 懂 行情 的 国人 说 一下 ， 国人 被 国人 坑 的 情况 不要 太 多 。,16,,国人,2.99E-17,4.625592,NN,17,nmod:prep,,1.2138942333954442E-5,,2,1,0,0
non-code-switch,PSU,4671, ,除此之外 ， 从来 没有 出 过 任何 问题 。,8,,问题,3.24E-15,2.648474,NN,5,dobj,,2.4884831784606606E-4,,2,3,0,0
non-code-switch,PSU,4683, ,现在 房子 还 在 ， 有 兴趣 的 欢迎 联系 。,7,,兴趣,1.46E-16,3.876105,NN,10,nmod:assmod,,1.8815360617629385E-4,,2,3,0,0
non-code-switch,PSU,4702, ,共 用 厨房 、 浴室 ， 阳台 和 客厅 。,9,,客厅,6.20E-18,5.036324,NN,2,dobj,,4.855576933581777E-4,,2,7,0,0
non-code-switch,PSU,4707, ,老公 国内 高校 教师 ， 去做 访问 学者 。,7,,访问,1.24E-16,4.175778,JJ,8,amod,,6.069471166977221E-5,,2,1,0,0
non-code-switch,PSU,4736, ,这 是 小区 。,3,,小区,2.04E-17,6.180649,NN,0,root,,6.979891842023804E-4,,2,0,1,0
non-code-switch,PSU,4745, ,已 租 到 房子 ， 谢谢 大家 ！,4,,房子,5.70E-17,5.090126,NN,2,dobj,,8.375870210428566E-4,,2,2,0,0
non-code-switch,PSU,4757, ,因为 房间 在 三 层 ， 又 不 靠 公路 ， 所以 完全 没有 噪音 。,13,,完全,6.08E-16,3.431507,AD,14,advmod,,6.676418283674943E-5,,2,1,0,0
non-code-switch,PSU,4766, ,对面 就是 超市 、 饭店 ， 生活 非常 方便 。,3,,超市,3.83E-18,5.347209,NN,5,conj,,3.702377411856105E-4,,2,2,0,0
non-code-switch,PSU,4792, ,房间 位于 三 楼 （ 顶楼 ） 。,1,,房间,3.80E-17,5.415995,NN,2,nsubj,,8.922122615456515E-4,,2,1,0,0
non-code-switch,PSU,4806, ,请 问 是 哪个 小区 ？,2,,问,3.86E-16,4.6344,VV,0,root,,2.4277884667908884E-4,,1,0,1,0
non-code-switch,PSU,4831, ,所有 的 居家 用品 免费 赠送 ， 拎包 入住 。,3,,居家,1.74E-18,5.5886,NN,4,compound:nn,,2.4277884667908884E-5,,2,1,0,0
non-code-switch,PSU,4862, ,短信 ， 电话 美国 国内 免费 。,3,,电话,2.47E-16,4.901736,NN,5,compound:nn,,1.9422307734327107E-4,,2,2,0,1
non-code-switch,PSU,4863, ,其余 更 详细 信息 ， 请 联系 我 哦 。,1,,其余,7.88E-17,4.332015,DT,4,det,,1.8208413500931665E-5,,2,3,0,0
non-code-switch,PSU,4865, ,初 来 论坛 ， 向 大家 问好 ！,5,,向,1.27E-15,2.132944,P,6,case,,3.641682700186333E-5,,1,1,0,1
non-code-switch,PSU,4867, ,你 好 ， 已经 发 了 邮件 不 知道 有 没 有 收到 ？,2,,好,1.73E-15,3.577481,VA,0,root,,0.001128921637057763,,1,0,1,0
non-code-switch,PSU,4877, ,如 有意 参加 者 ， 请 联系 微 信 chen_2_0,2,,有意,2.58E-17,4.621426,VV,4,acl,,1.699451926753622E-4,,2,2,0,0
non-code-switch,PSU,4892, ,是否 方便 看 一下 房 ？,5,,房,1.54E-16,4.882011,NN,3,dobj,,2.245704331781572E-4,,1,2,0,0
non-code-switch,PSU,4895, ,要求 ： 爱 干净 ， 爱 安静 ， 不 养 宠物 ， 好 相处 的 女生 ;,11,,宠物,1.71E-18,2.552417,NN,10,dobj,,3.641682700186333E-5,,2,1,0,0
non-code-switch,PSU,4896, ,男生 也 可以 商量 ， 需要 十分 爱 干净 。,4,,商量,1.68E-17,5.179534,VV,0,root,,1.3352836567349886E-4,,2,0,1,0
non-code-switch,PSU,4898, ,请 仔细 辨认 域名 ， 不要 上当 。,4,,域名,4.02E-18,5.471765,NN,3,dobj,,6.069471166977221E-6,,2,1,0,0
non-code-switch,PSU,4918, ,注意 ： 不 是 自动 门 。,1,,注意,5.20E-16,3.663691,VV,0,root,,6.676418283674943E-5,,2,0,1,0
non-code-switch,PSU,4934, ,入住 后 需要 交 一 个 月 房租 为 押金 。,5,,一,1.35E-14,2.499753,CD,7,nummod,,0.004236490874550101,,1,2,0,0
non-code-switch,PSU,4946, ,可以 不 给 。,3,,给,1.05E-15,2.991634,VV,0,root,,2.9740408718188386E-4,,1,0,1,0
non-code-switch,PSU,4984, ,本人 访问 学者 ， 男 ， 不 吵闹 ， 作息 规律 ， 容易 相处 。,2,,访问,1.24E-16,4.919579,JJ,3,amod,,6.069471166977221E-5,,2,1,0,0
non-code-switch,PSU,4989, ,你 好 ， 请 问 车 卖 了 吗 ？,1,,你,1.63E-15,3.991114,PN,2,nsubj,,8.922122615456515E-4,,1,1,0,0
non-code-switch,PSU,4991, ,有 没 有 图片 呢 ？,4,,图片,2.16E-17,4.867393,NN,1,dobj,,1.2138942333954442E-4,,2,3,0,0
non-code-switch,PSU,4993, ,同学 你 好 ， 请 问 你 的 房子 最 晚 可 租 到 什么 时候 ？,12,,可,1.43E-15,4.318971,VV,13,aux:modal,,7.101281265363349E-4,,1,1,0,0
non-code-switch,PSU,4997, ,最后 上 房子 的 格局 图 ：,5,,格局,6.41E-17,4.31552,NN,6,compound:nn,,2.4277884667908884E-5,,2,1,0,0
non-code-switch,PSU,5009, ,你 好 ， 什么 时候 可以 安排 看 房子 ？,7,,安排,2.99E-16,3.878168,VV,8,xcomp,,1.8208413500931665E-5,,2,1,0,0
non-code-switch,PSU,5024, ,我 想 要 灯 ～,2,,想,6.31E-16,1.742613,VV,0,root,,3.5202932768467883E-4,,1,0,1,0
non-code-switch,PSU,5031, ,相反 的 ， 我们 可以 一目了然 的 看到 每 个 教授 的 综合 评分 。,8,,看到,1.66E-19,5.147768,VV,0,root,,1.0318100983861277E-4,,2,0,1,0
non-code-switch,PSU,5045, ,房子 具体 信息 ： 一 楼 厨房 客厅 。,5,,一,1.35E-14,2.137354,CD,8,nummod,,0.004236490874550101,,1,3,0,1
non-code-switch,PSU,5054, ,接下来 是 最 艰难 的 部分 ， 你 要 带着 这 张 收据 + 有效 身份 证件 ， 去 指定 地点 采集 指纹 。,6,,部分,1.00E-15,1.876958,NN,0,root,,4.855576933581777E-5,,2,0,1,0
